",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
1015,ShippingData.csv,Outlier,0.6,Weight_in_gms,MLPClassifier,0.6241,0.5131,0.5083,0.7915,0.6191
1016,ShippingData.csv,Outlier,0.6,Weight_in_gms,SVC,0.6009,0.4994,1.0,0.6009,0.7507
1017,ShippingData.csv,Outlier,0.6,Weight_in_gms,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1018,ShippingData.csv,Outlier,0.6,Weight_in_gms,SGDClassifier,0.5995,,0.9977,0.6004,0.7496
1019,ShippingData.csv,Outlier,0.6,Weight_in_gms,GaussianProcessClassifier,0.4091,0.5,0.0424,0.6222,0.0793
1020,ShippingData.csv,Outlier,0.8,Weight_in_gms,AdaBoostClassifier,0.6586,0.722,0.4871,0.8982,0.6317
1021,ShippingData.csv,Outlier,0.8,Weight_in_gms,GradientBoostingClassifier,0.655,0.7311,0.4713,0.9122,0.6214
1022,ShippingData.csv,Outlier,0.8,Weight_in_gms,CatBoostClassifier,0.6595,0.7076,0.5885,0.7915,0.6751
1023,ShippingData.csv,Outlier,0.8,Weight_in_gms,RandomForestClassifier,0.6614,0.7026,0.6188,0.7724,0.6871
1024,ShippingData.csv,Outlier,0.8,Weight_in_gms,ExtraTreesClassifier,0.6527,0.7271,0.6551,0.7376,0.6939
1025,ShippingData.csv,Outlier,0.8,Weight_in_gms,QuadraticDiscriminantAnalysis,0.6477,0.7208,0.6528,0.732,0.6901
1026,ShippingData.csv,Outlier,0.8,Weight_in_gms,GaussianNB,0.6377,0.7219,0.6422,0.7238,0.6806
1027,ShippingData.csv,Outlier,0.8,Weight_in_gms,DecisionTreeClassifier,0.6477,0.5,0.6921,0.7132,0.7025
1028,ShippingData.csv,Outlier,0.8,Weight_in_gms,LogisticRegression,0.63,0.7195,0.7141,0.6841,0.6987
1029,ShippingData.csv,Outlier,0.8,Weight_in_gms,KNeighborsClassifier,0.6295,0.7173,0.6422,0.7128,0.6757
1030,ShippingData.csv,Outlier,0.8,Weight_in_gms,RidgeClassifier,0.6282,,0.708,0.6842,0.6959
1031,ShippingData.csv,Outlier,0.8,Weight_in_gms,LinearDiscriminantAnalysis,0.6318,0.7289,0.7065,0.6888,0.6975
1032,ShippingData.csv,Outlier,0.8,Weight_in_gms,MLPClassifier,0.4705,0.3229,0.1188,1.0,0.2123
1033,ShippingData.csv,Outlier,0.8,Weight_in_gms,SVC,0.6009,0.4994,1.0,0.6009,0.7507
1034,ShippingData.csv,Outlier,0.8,Weight_in_gms,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1035,ShippingData.csv,Outlier,0.8,Weight_in_gms,SGDClassifier,0.4723,,0.1218,1.0,0.2171
1036,ShippingData.csv,Outlier,0.8,Weight_in_gms,GaussianProcessClassifier,0.4091,0.5,0.0424,0.6222,0.0793
1037,ShippingData.csv,Outlier,0.2,Warehouse_block,GaussianNB,0.6668,0.6933,0.4569,0.9758,0.6224
1038,ShippingData.csv,Outlier,0.2,Warehouse_block,AdaBoostClassifier,0.6523,0.718,0.4985,0.866,0.6327
1039,ShippingData.csv,Outlier,0.2,Warehouse_block,GradientBoostingClassifier,0.6555,0.7247,0.5136,0.8552,0.6418
1040,ShippingData.csv,Outlier,0.2,Warehouse_block,RandomForestClassifier,0.6468,0.7158,0.5764,0.7783,0.6623
1041,ShippingData.csv,Outlier,0.2,Warehouse_block,ExtraTreesClassifier,0.6464,0.731,0.621,0.7477,0.6785
1042,ShippingData.csv,Outlier,0.2,Warehouse_block,CatBoostClassifier,0.6532,0.7221,0.5923,0.7776,0.6724
1043,ShippingData.csv,Outlier,0.2,Warehouse_block,LinearDiscriminantAnalysis,0.645,0.7257,0.6566,0.7264,0.6897
1044,ShippingData.csv,Outlier,0.2,Warehouse_block,RidgeClassifier,0.6445,,0.6589,0.7246,0.6902
1045,ShippingData.csv,Outlier,0.2,Warehouse_block,LogisticRegression,0.6445,0.7146,0.6558,0.7261,0.6892
1046,ShippingData.csv,Outlier,0.2,Warehouse_block,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
1047,ShippingData.csv,Outlier,0.2,Warehouse_block,DecisionTreeClassifier,0.6282,0.5,0.6762,0.6963,0.6861
1048,ShippingData.csv,Outlier,0.2,Warehouse_block,SGDClassifier,0.6009,,1.0,0.6009,0.7507
1049,ShippingData.csv,Outlier,0.2,Warehouse_block,MLPClassifier,0.6009,0.7114,0.9894,0.6022,0.7487
1050,ShippingData.csv,Outlier,0.2,Warehouse_block,SVC,0.6009,0.4955,1.0,0.6009,0.7507
1051,ShippingData.csv,Outlier,0.2,Warehouse_block,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1052,ShippingData.csv,Outlier,0.2,Warehouse_block,QuadraticDiscriminantAnalysis,0.4705,0.5006,0.1377,0.8792,0.2381
1053,ShippingData.csv,Outlier,0.2,Warehouse_block,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
1054,ShippingData.csv,Outlier,0.4,Warehouse_block,GaussianNB,0.6664,0.6929,0.4569,0.9742,0.622
1055,ShippingData.csv,Outlier,0.4,Warehouse_block,AdaBoostClassifier,0.6532,0.718,0.4939,0.8742,0.6312
1056,ShippingData.csv,Outlier,0.4,Warehouse_block,GradientBoostingClassifier,0.6545,0.7296,0.5151,0.8512,0.6418
1057,ShippingData.csv,Outlier,0.4,Warehouse_block,RandomForestClassifier,0.6532,0.7268,0.5908,0.7787,0.6718
1058,ShippingData.csv,Outlier,0.4,Warehouse_block,ExtraTreesClassifier,0.6573,0.7194,0.6301,0.7587,0.6884
1059,ShippingData.csv,Outlier,0.4,Warehouse_block,CatBoostClassifier,0.6605,0.7226,0.6021,0.7827,0.6806
1060,ShippingData.csv,Outlier,0.4,Warehouse_block,RidgeClassifier,0.6427,,0.6604,0.7215,0.6896
1061,ShippingData.csv,Outlier,0.4,Warehouse_block,LinearDiscriminantAnalysis,0.6432,0.7257,0.6566,0.7239,0.6886
1062,ShippingData.csv,Outlier,0.4,Warehouse_block,MLPClassifier,0.6173,0.6323,0.9054,0.6254,0.7398
1063,ShippingData.csv,Outlier,0.4,Warehouse_block,LogisticRegression,0.6477,0.7129,0.6596,0.7285,0.6923
1064,ShippingData.csv,Outlier,0.4,Warehouse_block,KNeighborsClassifier,0.6509,0.7226,0.6611,0.732,0.6948
1065,ShippingData.csv,Outlier,0.4,Warehouse_block,DecisionTreeClassifier,0.6373,0.5,0.6853,0.7034,0.6943
1066,ShippingData.csv,Outlier,0.4,Warehouse_block,SGDClassifier,0.6273,,0.3805,0.998,0.5509
1067,ShippingData.csv,Outlier,0.4,Warehouse_block,SVC,0.6009,0.4953,1.0,0.6009,0.7507
1068,ShippingData.csv,Outlier,0.4,Warehouse_block,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1069,ShippingData.csv,Outlier,0.4,Warehouse_block,QuadraticDiscriminantAnalysis,0.5918,0.4998,0.8812,0.6112,0.7218
1070,ShippingData.csv,Outlier,0.4,Warehouse_block,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
1071,ShippingData.csv,Outlier,0.6,Warehouse_block,GaussianNB,0.665,0.699,0.4644,0.9549,0.6249
1072,ShippingData.csv,Outlier,0.6,Warehouse_block,AdaBoostClassifier,0.6555,0.719,0.5144,0.8543,0.6421
1073,ShippingData.csv,Outlier,0.6,Warehouse_block,GradientBoostingClassifier,0.6577,0.7206,0.531,0.8407,0.6509
1074,ShippingData.csv,Outlier,0.6,Warehouse_block,RandomForestClassifier,0.6555,0.7238,0.6067,0.7712,0.6791
1075,ShippingData.csv,Outlier,0.6,Warehouse_block,CatBoostClassifier,0.6545,0.7285,0.6241,0.7583,0.6846
1076,ShippingData.csv,Outlier,0.6,Warehouse_block,ExtraTreesClassifier,0.6441,0.7298,0.6362,0.7358,0.6824
1077,ShippingData.csv,Outlier,0.6,Warehouse_block,LinearDiscriminantAnalysis,0.6382,0.7268,0.6679,0.7121,0.6893
1078,ShippingData.csv,Outlier,0.6,Warehouse_block,RidgeClassifier,0.6391,,0.6717,0.7115,0.6911
1079,ShippingData.csv,Outlier,0.6,Warehouse_block,LogisticRegression,0.6459,0.7136,0.68,0.7163,0.6977
1080,ShippingData.csv,Outlier,0.6,Warehouse_block,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
1081,ShippingData.csv,Outlier,0.6,Warehouse_block,MLPClassifier,0.6595,0.6652,0.4977,0.8856,0.6373
1082,ShippingData.csv,Outlier,0.6,Warehouse_block,DecisionTreeClassifier,0.6318,0.5,0.6944,0.6934,0.6939
1083,ShippingData.csv,Outlier,0.6,Warehouse_block,SGDClassifier,0.6555,,0.6044,0.7727,0.6783
1084,ShippingData.csv,Outlier,0.6,Warehouse_block,SVC,0.6009,0.4925,1.0,0.6009,0.7507
1085,ShippingData.csv,Outlier,0.6,Warehouse_block,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1086,ShippingData.csv,Outlier,0.6,Warehouse_block,QuadraticDiscriminantAnalysis,0.4136,0.4996,0.1142,0.5593,0.1897
1087,ShippingData.csv,Outlier,0.6,Warehouse_block,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
1088,ShippingData.csv,Outlier,0.8,Warehouse_block,GaussianNB,0.6618,0.7081,0.4932,0.8981,0.6367
1089,ShippingData.csv,Outlier,0.8,Warehouse_block,AdaBoostClassifier,0.6532,0.718,0.4939,0.8742,0.6312
1090,ShippingData.csv,Outlier,0.8,Warehouse_block,GradientBoostingClassifier,0.6605,0.7237,0.5197,0.8598,0.6478
1091,ShippingData.csv,Outlier,0.8,Warehouse_block,ExtraTreesClassifier,0.6541,0.7181,0.6611,0.7363,0.6967
1092,ShippingData.csv,Outlier,0.8,Warehouse_block,RandomForestClassifier,0.6491,0.7168,0.5976,0.767,0.6718
1093,ShippingData.csv,Outlier,0.8,Warehouse_block,CatBoostClassifier,0.6477,0.7162,0.6127,0.7549,0.6764
1094,ShippingData.csv,Outlier,0.8,Warehouse_block,LogisticRegression,0.6441,0.7089,0.6422,0.7325,0.6844
1095,ShippingData.csv,Outlier,0.8,Warehouse_block,LinearDiscriminantAnalysis,0.645,0.7275,0.6702,0.7197,0.6941
1096,ShippingData.csv,Outlier,0.8,Warehouse_block,RidgeClassifier,0.6432,,0.6717,0.7167,0.6935
1097,ShippingData.csv,Outlier,0.8,Warehouse_block,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
1098,ShippingData.csv,Outlier,0.8,Warehouse_block,DecisionTreeClassifier,0.6318,0.5,0.6899,0.6951,0.6925
1099,ShippingData.csv,Outlier,0.8,Warehouse_block,MLPClassifier,0.6345,0.4115,0.3918,1.0,0.563
1100,ShippingData.csv,Outlier,0.8,Warehouse_block,SGDClassifier,0.6377,,0.4433,0.9057,0.5952
1101,ShippingData.csv,Outlier,0.8,Warehouse_block,SVC,0.6009,0.4942,1.0,0.6009,0.7507
1102,ShippingData.csv,Outlier,0.8,Warehouse_block,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1103,ShippingData.csv,Outlier,0.8,Warehouse_block,QuadraticDiscriminantAnalysis,0.4609,0.5006,0.1974,0.6762,0.3056
1104,ShippingData.csv,Outlier,0.8,Warehouse_block,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
1105,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,GaussianNB,0.6591,0.7071,0.5,0.8813,0.638
1106,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,AdaBoostClassifier,0.6586,0.7172,0.4977,0.8832,0.6367
1107,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,GradientBoostingClassifier,0.6577,0.7226,0.5219,0.8508,0.647
1108,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,RandomForestClassifier,0.6691,0.7085,0.6218,0.7829,0.6931
1109,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,CatBoostClassifier,0.655,0.7114,0.6293,0.7557,0.6868
1110,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,ExtraTreesClassifier,0.6532,0.7091,0.652,0.7399,0.6932
1111,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,LogisticRegression,0.6582,0.704,0.6074,0.7751,0.6811
1112,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,LinearDiscriminantAnalysis,0.6409,0.7263,0.6641,0.7173,0.6897
1113,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,RidgeClassifier,0.6391,,0.6664,0.7139,0.6894
1114,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,DecisionTreeClassifier,0.625,0.5,0.68,0.691,0.6855
1115,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
1116,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,MLPClassifier,0.6595,0.5757,0.4546,0.9555,0.6161
1117,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,SGDClassifier,0.6614,,0.6505,0.7524,0.6978
1118,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,SVC,0.6009,0.4957,1.0,0.6009,0.7507
1119,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1120,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,QuadraticDiscriminantAnalysis,0.5009,0.5008,0.2292,0.7932,0.3556
1121,ShippingData.csv,Outlier,0.2,Mode_of_Shipment,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
1122,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,GaussianNB,0.6573,0.7089,0.5,0.8767,0.6368
1123,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,AdaBoostClassifier,0.6541,0.7193,0.4947,0.8755,0.6322
1124,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,GradientBoostingClassifier,0.6486,0.7238,0.5113,0.8418,0.6362
1125,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,RandomForestClassifier,0.6536,0.7163,0.615,0.7627,0.6809
1126,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,CatBoostClassifier,0.6568,0.716,0.6278,0.7594,0.6874
1127,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,ExtraTreesClassifier,0.6527,0.7246,0.6641,0.7329,0.6968
1128,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,RidgeClassifier,0.6445,,0.6717,0.7184,0.6943
1129,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,LinearDiscriminantAnalysis,0.645,0.7274,0.6694,0.7201,0.6938
1130,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,LogisticRegression,0.6486,0.7061,0.6135,0.7558,0.6772
1131,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,DecisionTreeClassifier,0.6345,0.5,0.7027,0.6933,0.698
1132,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
1133,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,SGDClassifier,0.6491,,0.4312,0.9661,0.5962
1134,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,MLPClassifier,0.6041,0.605,1.0,0.6028,0.7522
1135,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,SVC,0.6009,0.4949,1.0,0.6009,0.7507
1136,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1137,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,QuadraticDiscriminantAnalysis,0.4332,0.5,0.0787,0.782,0.143
1138,ShippingData.csv,Outlier,0.4,Mode_of_Shipment,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
1139,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,GaussianNB,0.6623,0.7122,0.5204,0.8632,0.6494
1140,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,GradientBoostingClassifier,0.6532,0.7205,0.5129,0.8507,0.6399
1141,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,AdaBoostClassifier,0.6527,0.7185,0.5061,0.8577,0.6365
1142,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,CatBoostClassifier,0.6573,0.7177,0.6369,0.7545,0.6907
1143,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,RandomForestClassifier,0.6509,0.7236,0.6142,0.7589,0.6789
1144,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,LogisticRegression,0.6527,0.7029,0.6218,0.7569,0.6827
1145,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,ExtraTreesClassifier,0.6495,0.721,0.6634,0.729,0.6947
1146,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,LinearDiscriminantAnalysis,0.6436,0.7271,0.6687,0.7187,0.6928
1147,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,RidgeClassifier,0.6418,,0.6717,0.715,0.6927
1148,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,DecisionTreeClassifier,0.6582,0.5,0.7035,0.7209,0.7121
1149,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
1150,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,MLPClassifier,0.6041,0.6732,0.9924,0.6038,0.7508
1151,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,SGDClassifier,0.6636,,0.4803,0.923,0.6318
1152,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,SVC,0.6009,0.4949,1.0,0.6009,0.7507
1153,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1154,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,QuadraticDiscriminantAnalysis,0.635,0.5,0.8026,0.6619,0.7255
1155,ShippingData.csv,Outlier,0.6,Mode_of_Shipment,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
1156,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,GaussianNB,0.6432,0.7149,0.5635,0.7817,0.6549
1157,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,AdaBoostClassifier,0.6541,0.7193,0.4947,0.8755,0.6322
1158,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,GradientBoostingClassifier,0.6536,0.7189,0.5212,0.8423,0.6439
1159,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,RandomForestClassifier,0.6641,0.7137,0.615,0.7795,0.6875
1160,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,CatBoostClassifier,0.66,0.7262,0.6354,0.7595,0.6919
1161,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,ExtraTreesClassifier,0.6473,0.7177,0.671,0.7223,0.6957
1162,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,LinearDiscriminantAnalysis,0.64,0.7278,0.6694,0.7137,0.6909
1163,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,RidgeClassifier,0.6395,,0.6702,0.7128,0.6908
1164,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,LogisticRegression,0.645,0.7118,0.6725,0.7187,0.6948
1165,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,DecisionTreeClassifier,0.6323,0.5,0.6876,0.6966,0.692
1166,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
1167,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,SGDClassifier,0.6623,,0.4713,0.934,0.6264
1168,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,MLPClassifier,0.6009,0.5192,1.0,0.6009,0.7507
1169,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,SVC,0.6009,0.4949,1.0,0.6009,0.7507
1170,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1171,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,QuadraticDiscriminantAnalysis,0.4564,0.4992,0.5174,0.5507,0.5335
1172,ShippingData.csv,Outlier,0.8,Mode_of_Shipment,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
1173,ShippingData.csv,Outlier,0.2,Product_importance,GradientBoostingClassifier,0.6545,0.7241,0.5197,0.8461,0.6439
1174,ShippingData.csv,Outlier,0.2,Product_importance,AdaBoostClassifier,0.6518,0.7228,0.4985,0.8648,0.6324
1175,ShippingData.csv,Outlier,0.2,Product_importance,GaussianNB,0.6445,0.7135,0.5756,0.7749,0.6606
1176,ShippingData.csv,Outlier,0.2,Product_importance,CatBoostClassifier,0.6455,0.7292,0.6195,0.7473,0.6774
1177,ShippingData.csv,Outlier,0.2,Product_importance,RandomForestClassifier,0.6505,0.72,0.6021,0.7661,0.6743
1178,ShippingData.csv,Outlier,0.2,Product_importance,ExtraTreesClassifier,0.6559,0.7307,0.6732,0.7325,0.7016
1179,ShippingData.csv,Outlier,0.2,Product_importance,LogisticRegression,0.6509,0.7091,0.6483,0.7388,0.6906
1180,ShippingData.csv,Outlier,0.2,Product_importance,LinearDiscriminantAnalysis,0.6405,0.7268,0.6687,0.7146,0.6909
1181,ShippingData.csv,Outlier,0.2,Product_importance,RidgeClassifier,0.6395,,0.6702,0.7128,0.6908
1182,ShippingData.csv,Outlier,0.2,Product_importance,DecisionTreeClassifier,0.6264,0.5,0.6755,0.6944,0.6848
1183,ShippingData.csv,Outlier,0.2,Product_importance,SGDClassifier,0.6523,,0.5961,0.7733,0.6732
1184,ShippingData.csv,Outlier,0.2,Product_importance,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
1185,ShippingData.csv,Outlier,0.2,Product_importance,MLPClassifier,0.6323,0.4246,0.3911,0.9923,0.561
1186,ShippingData.csv,Outlier,0.2,Product_importance,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1187,ShippingData.csv,Outlier,0.2,Product_importance,SVC,0.6009,0.4927,1.0,0.6009,0.7507
1188,ShippingData.csv,Outlier,0.2,Product_importance,QuadraticDiscriminantAnalysis,0.5091,0.5023,0.4909,0.6146,0.5458
1189,ShippingData.csv,Outlier,0.2,Product_importance,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
1190,ShippingData.csv,Outlier,0.4,Product_importance,AdaBoostClassifier,0.6527,0.722,0.5121,0.8505,0.6393
1191,ShippingData.csv,Outlier,0.4,Product_importance,GradientBoostingClassifier,0.6514,0.7262,0.525,0.8331,0.6441
1192,ShippingData.csv,Outlier,0.4,Product_importance,GaussianNB,0.6436,0.7147,0.5756,0.7734,0.66
1193,ShippingData.csv,Outlier,0.4,Product_importance,RandomForestClassifier,0.6518,0.7141,0.612,0.7618,0.6787
1194,ShippingData.csv,Outlier,0.4,Product_importance,ExtraTreesClassifier,0.6636,0.7255,0.671,0.7441,0.7056
1195,ShippingData.csv,Outlier,0.4,Product_importance,CatBoostClassifier,0.6459,0.7191,0.6127,0.7521,0.6753
1196,ShippingData.csv,Outlier,0.4,Product_importance,RidgeClassifier,0.6409,,0.6717,0.7138,0.6921
1197,ShippingData.csv,Outlier,0.4,Product_importance,LinearDiscriminantAnalysis,0.6427,0.7249,0.6702,0.7168,0.6927
1198,ShippingData.csv,Outlier,0.4,Product_importance,LogisticRegression,0.6382,0.7166,0.6551,0.7181,0.6851
1199,ShippingData.csv,Outlier,0.4,Product_importance,DecisionTreeClassifier,0.6291,0.5,0.6891,0.6922,0.6907
1200,ShippingData.csv,Outlier,0.4,Product_importance,MLPClassifier,0.6473,0.456,0.4138,0.9982,0.585
1201,ShippingData.csv,Outlier,0.4,Product_importance,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
1202,ShippingData.csv,Outlier,0.4,Product_importance,SGDClassifier,0.6009,,1.0,0.6009,0.7507
1203,ShippingData.csv,Outlier,0.4,Product_importance,SVC,0.6009,0.4929,1.0,0.6009,0.7507
1204,ShippingData.csv,Outlier,0.4,Product_importance,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1205,ShippingData.csv,Outlier,0.4,Product_importance,QuadraticDiscriminantAnalysis,0.5091,0.4996,0.2027,0.9116,0.3317
1206,ShippingData.csv,Outlier,0.4,Product_importance,GaussianProcessClassifier,0.4486,0.5,0.1747,0.6544,0.2758
1207,ShippingData.csv,Outlier,0.6,Product_importance,GradientBoostingClassifier,0.6473,0.7231,0.5333,0.816,0.645
1208,ShippingData.csv,Outlier,0.6,Product_importance,AdaBoostClassifier,0.6523,0.719,0.5234,0.8368,0.644
1209,ShippingData.csv,Outlier,0.6,Product_importance,GaussianNB,0.64,0.7152,0.5908,0.7568,0.6636
1210,ShippingData.csv,Outlier,0.6,Product_importance,CatBoostClassifier,0.6523,0.7177,0.6422,0.7441,0.6894
1211,ShippingData.csv,Outlier,0.6,Product_importance,RandomForestClassifier,0.6536,0.725,0.6225,0.7578,0.6836
1212,ShippingData.csv,Outlier,0.6,Product_importance,LinearDiscriminantAnalysis,0.6364,0.7232,0.6626,0.7122,0.6865
1213,ShippingData.csv,Outlier,0.6,Product_importance,ExtraTreesClassifier,0.6541,0.7254,0.671,0.7312,0.6998
1214,ShippingData.csv,Outlier,0.6,Product_importance,RidgeClassifier,0.6364,,0.6672,0.7101,0.688
1215,ShippingData.csv,Outlier,0.6,Product_importance,LogisticRegression,0.645,0.716,0.6437,0.733,0.6855
1216,ShippingData.csv,Outlier,0.6,Product_importance,KNeighborsClassifier,0.6509,0.7226,0.6611,0.732,0.6948
1217,ShippingData.csv,Outlier,0.6,Product_importance,DecisionTreeClassifier,0.6423,0.5,0.7005,0.7031,0.7018
1218,ShippingData.csv,Outlier,0.6,Product_importance,SGDClassifier,0.6009,,1.0,0.6009,0.7507
1219,ShippingData.csv,Outlier,0.6,Product_importance,MLPClassifier,0.6495,0.6979,0.6051,0.7626,0.6748
1220,ShippingData.csv,Outlier,0.6,Product_importance,SVC,0.6009,0.4931,1.0,0.6009,0.7507
1221,ShippingData.csv,Outlier,0.6,Product_importance,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
1222,ShippingData.csv,Outlier,0.6,Product_importance,QuadraticDiscriminantAnalysis,0.4118,0.5,0.112,0.5522,0.1862
1223,ShippingData.csv,Outlier,0.6,Product_importance,GaussianProcessClassifier,0.4486,0.5,0.1747,0.6544,0.2758
1224,ShippingData.csv,Outlier,0.8,Product_importance,AdaBoostClassifier,0.6482,0.723,0.5265,0.8246,0.6427
1225,ShippingData.csv,Outlier,0.8,Product_importance,GradientBoostingClassifier,0.6532,0.7222,0.5303,0.8316,0.6476
1226,ShippingData.csv,Outlier,0.8,Product_importance,GaussianNB,0.6423,0.7178,0.6384,0.732,0.682
1227,ShippingData.csv,Outlier,0.8,Product_importance,CatBoostClassifier,0.6555,0.7242,0.6437,0.7478,0.6919
1228,ShippingData.csv,Outlier,0.8,Product_importance,RandomForestClassifier,0.6568,0.7187,0.6225,0.7627,0.6855
1229,ShippingData.csv,Outlier,0.8,Product_importance,ExtraTreesClassifier,0.6514,0.7221,0.6831,0.7218,0.7019
1230,ShippingData.csv,Outlier,0.8,Product_importance,LinearDiscriminantAnalysis,0.6405,0.7253,0.6664,0.7157,0.6902
1231,ShippingData.csv,Outlier,0.8,Product_importance,LogisticRegression,0.6482,0.7086,0.6384,0.7404,0.6856
1232,ShippingData.csv,Outlier,0.8,Product_importance,RidgeClassifier,0.6414,,0.671,0.7147,0.6922
1233,ShippingData.csv,Outlier,0.8,Product_importance,DecisionTreeClassifier,0.64,0.5,0.6876,0.7057,0.6966
1234,ShippingData.csv,Outlier,0.8,Product_importance,KNeighborsClassifier,0.6509,0.7226,0.6611,0.732,0.6948
