",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
440,recruitment_data.csv,Outlier,0.4,SkillScore,SGDClassifier,0.83,,0.5699,0.8281,0.6752
441,recruitment_data.csv,Outlier,0.4,SkillScore,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
442,recruitment_data.csv,Outlier,0.6,SkillScore,GaussianNB,0.8,0.2656,0.6022,0.7089,0.6512
443,recruitment_data.csv,Outlier,0.6,SkillScore,LinearDiscriminantAnalysis,0.79,0.3126,0.5484,0.7083,0.6182
444,recruitment_data.csv,Outlier,0.6,SkillScore,LogisticRegression,0.79,0.3005,0.5269,0.7206,0.6087
445,recruitment_data.csv,Outlier,0.6,SkillScore,RidgeClassifier,0.79,,0.5161,0.7273,0.6038
446,recruitment_data.csv,Outlier,0.6,SkillScore,ExtraTreesClassifier,0.8333,0.2986,0.6667,0.7654,0.7126
447,recruitment_data.csv,Outlier,0.6,SkillScore,CatBoostClassifier,0.8433,0.2999,0.6667,0.7949,0.7251
448,recruitment_data.csv,Outlier,0.6,SkillScore,GradientBoostingClassifier,0.8467,0.2491,0.6559,0.8133,0.7262
449,recruitment_data.csv,Outlier,0.6,SkillScore,RandomForestClassifier,0.83,0.2973,0.6452,0.7692,0.7018
450,recruitment_data.csv,Outlier,0.6,SkillScore,AdaBoostClassifier,0.88,0.2513,0.6667,0.9254,0.775
451,recruitment_data.csv,Outlier,0.6,SkillScore,QuadraticDiscriminantAnalysis,0.81,0.2789,0.6022,0.7368,0.6627
452,recruitment_data.csv,Outlier,0.6,SkillScore,DecisionTreeClassifier,0.7567,0.5,0.6129,0.6064,0.6096
453,recruitment_data.csv,Outlier,0.6,SkillScore,MLPClassifier,0.7633,0.2645,0.3656,0.7391,0.4892
454,recruitment_data.csv,Outlier,0.6,SkillScore,SVC,0.69,0.4952,0.0,0.0,0.0
455,recruitment_data.csv,Outlier,0.6,SkillScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
456,recruitment_data.csv,Outlier,0.6,SkillScore,KNeighborsClassifier,0.6933,0.3503,0.3333,0.5082,0.4026
457,recruitment_data.csv,Outlier,0.6,SkillScore,SGDClassifier,0.69,,0.0,0.0,0.0
458,recruitment_data.csv,Outlier,0.6,SkillScore,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
459,recruitment_data.csv,Outlier,0.8,SkillScore,GaussianNB,0.8,0.2699,0.6022,0.7089,0.6512
460,recruitment_data.csv,Outlier,0.8,SkillScore,LinearDiscriminantAnalysis,0.7867,0.3104,0.5376,0.7042,0.6098
461,recruitment_data.csv,Outlier,0.8,SkillScore,RandomForestClassifier,0.8433,0.2904,0.6667,0.7949,0.7251
462,recruitment_data.csv,Outlier,0.8,SkillScore,CatBoostClassifier,0.8433,0.2909,0.6774,0.7875,0.7283
463,recruitment_data.csv,Outlier,0.8,SkillScore,ExtraTreesClassifier,0.8333,0.2939,0.6559,0.7722,0.7093
464,recruitment_data.csv,Outlier,0.8,SkillScore,LogisticRegression,0.7867,0.2994,0.5269,0.7101,0.6049
465,recruitment_data.csv,Outlier,0.8,SkillScore,RidgeClassifier,0.79,,0.5161,0.7273,0.6038
466,recruitment_data.csv,Outlier,0.8,SkillScore,AdaBoostClassifier,0.8633,0.2888,0.6882,0.8421,0.7574
467,recruitment_data.csv,Outlier,0.8,SkillScore,GradientBoostingClassifier,0.8733,0.2546,0.6882,0.8767,0.7711
468,recruitment_data.csv,Outlier,0.8,SkillScore,QuadraticDiscriminantAnalysis,0.81,0.2814,0.6022,0.7368,0.6627
469,recruitment_data.csv,Outlier,0.8,SkillScore,DecisionTreeClassifier,0.8333,0.5,0.6344,0.7867,0.7024
470,recruitment_data.csv,Outlier,0.8,SkillScore,MLPClassifier,0.7533,0.2762,0.3011,0.7568,0.4308
471,recruitment_data.csv,Outlier,0.8,SkillScore,SVC,0.69,0.5,0.0,0.0,0.0
472,recruitment_data.csv,Outlier,0.8,SkillScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
473,recruitment_data.csv,Outlier,0.8,SkillScore,KNeighborsClassifier,0.6933,0.3503,0.3333,0.5082,0.4026
474,recruitment_data.csv,Outlier,0.8,SkillScore,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
475,recruitment_data.csv,Outlier,0.8,SkillScore,SGDClassifier,0.69,,0.0,0.0,0.0
476,recruitment_data.csv,Outlier,0.2,PersonalityScore,LinearDiscriminantAnalysis,0.82,0.2308,0.6667,0.7294,0.6966
477,recruitment_data.csv,Outlier,0.2,PersonalityScore,LogisticRegression,0.82,0.2273,0.6667,0.7294,0.6966
478,recruitment_data.csv,Outlier,0.2,PersonalityScore,GaussianNB,0.82,0.2268,0.6667,0.7294,0.6966
479,recruitment_data.csv,Outlier,0.2,PersonalityScore,RidgeClassifier,0.82,,0.6667,0.7294,0.6966
480,recruitment_data.csv,Outlier,0.2,PersonalityScore,RandomForestClassifier,0.85,0.2925,0.6774,0.8077,0.7368
481,recruitment_data.csv,Outlier,0.2,PersonalityScore,CatBoostClassifier,0.8467,0.2725,0.6774,0.7975,0.7326
482,recruitment_data.csv,Outlier,0.2,PersonalityScore,ExtraTreesClassifier,0.8433,0.2868,0.6774,0.7875,0.7283
483,recruitment_data.csv,Outlier,0.2,PersonalityScore,GradientBoostingClassifier,0.8467,0.2789,0.6344,0.831,0.7195
484,recruitment_data.csv,Outlier,0.2,PersonalityScore,QuadraticDiscriminantAnalysis,0.8,0.2522,0.5806,0.72,0.6429
485,recruitment_data.csv,Outlier,0.2,PersonalityScore,AdaBoostClassifier,0.86,0.2666,0.6344,0.8806,0.7375
486,recruitment_data.csv,Outlier,0.2,PersonalityScore,DecisionTreeClassifier,0.7633,0.5,0.6559,0.61,0.6321
487,recruitment_data.csv,Outlier,0.2,PersonalityScore,MLPClassifier,0.7367,0.2843,0.2366,0.7333,0.3577
488,recruitment_data.csv,Outlier,0.2,PersonalityScore,SVC,0.69,0.5048,0.0,0.0,0.0
489,recruitment_data.csv,Outlier,0.2,PersonalityScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
490,recruitment_data.csv,Outlier,0.2,PersonalityScore,KNeighborsClassifier,0.6933,0.3503,0.3333,0.5082,0.4026
491,recruitment_data.csv,Outlier,0.2,PersonalityScore,SGDClassifier,0.69,,0.0,0.0,0.0
492,recruitment_data.csv,Outlier,0.2,PersonalityScore,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
493,recruitment_data.csv,Outlier,0.4,PersonalityScore,GaussianNB,0.82,0.2315,0.6667,0.7294,0.6966
494,recruitment_data.csv,Outlier,0.4,PersonalityScore,LinearDiscriminantAnalysis,0.82,0.2327,0.6667,0.7294,0.6966
495,recruitment_data.csv,Outlier,0.4,PersonalityScore,CatBoostClassifier,0.8433,0.2629,0.6774,0.7875,0.7283
496,recruitment_data.csv,Outlier,0.4,PersonalityScore,RidgeClassifier,0.82,,0.6667,0.7294,0.6966
497,recruitment_data.csv,Outlier,0.4,PersonalityScore,LogisticRegression,0.82,0.231,0.6667,0.7294,0.6966
498,recruitment_data.csv,Outlier,0.4,PersonalityScore,RandomForestClassifier,0.83,0.2803,0.6452,0.7692,0.7018
499,recruitment_data.csv,Outlier,0.4,PersonalityScore,GradientBoostingClassifier,0.8433,0.2703,0.6882,0.7805,0.7314
500,recruitment_data.csv,Outlier,0.4,PersonalityScore,ExtraTreesClassifier,0.8367,0.2958,0.6559,0.7821,0.7135
501,recruitment_data.csv,Outlier,0.4,PersonalityScore,AdaBoostClassifier,0.8533,0.2626,0.6452,0.8451,0.7317
502,recruitment_data.csv,Outlier,0.4,PersonalityScore,QuadraticDiscriminantAnalysis,0.8,0.2611,0.5914,0.7143,0.6471
503,recruitment_data.csv,Outlier,0.4,PersonalityScore,DecisionTreeClassifier,0.7767,0.5,0.6129,0.6477,0.6298
504,recruitment_data.csv,Outlier,0.4,PersonalityScore,MLPClassifier,0.75,0.2953,0.2581,0.8,0.3902
505,recruitment_data.csv,Outlier,0.4,PersonalityScore,SVC,0.69,0.5121,0.0,0.0,0.0
506,recruitment_data.csv,Outlier,0.4,PersonalityScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
507,recruitment_data.csv,Outlier,0.4,PersonalityScore,KNeighborsClassifier,0.6933,0.3503,0.3333,0.5082,0.4026
508,recruitment_data.csv,Outlier,0.4,PersonalityScore,SGDClassifier,0.36,,1.0,0.3263,0.4921
509,recruitment_data.csv,Outlier,0.4,PersonalityScore,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
510,recruitment_data.csv,Outlier,0.6,PersonalityScore,GaussianNB,0.82,0.2342,0.6667,0.7294,0.6966
511,recruitment_data.csv,Outlier,0.6,PersonalityScore,LinearDiscriminantAnalysis,0.82,0.2358,0.6667,0.7294,0.6966
512,recruitment_data.csv,Outlier,0.6,PersonalityScore,LogisticRegression,0.82,0.2333,0.6667,0.7294,0.6966
513,recruitment_data.csv,Outlier,0.6,PersonalityScore,RidgeClassifier,0.82,,0.6667,0.7294,0.6966
514,recruitment_data.csv,Outlier,0.6,PersonalityScore,CatBoostClassifier,0.8333,0.2505,0.6452,0.7792,0.7059
515,recruitment_data.csv,Outlier,0.6,PersonalityScore,RandomForestClassifier,0.8333,0.258,0.6559,0.7722,0.7093
516,recruitment_data.csv,Outlier,0.6,PersonalityScore,GradientBoostingClassifier,0.8433,0.2485,0.6559,0.8026,0.7219
517,recruitment_data.csv,Outlier,0.6,PersonalityScore,AdaBoostClassifier,0.8533,0.2082,0.6344,0.8551,0.7284
518,recruitment_data.csv,Outlier,0.6,PersonalityScore,ExtraTreesClassifier,0.8467,0.2932,0.6774,0.7975,0.7326
519,recruitment_data.csv,Outlier,0.6,PersonalityScore,QuadraticDiscriminantAnalysis,0.8033,0.2557,0.5914,0.7237,0.6509
520,recruitment_data.csv,Outlier,0.6,PersonalityScore,MLPClassifier,0.7433,0.2988,0.2258,0.8077,0.3529
521,recruitment_data.csv,Outlier,0.6,PersonalityScore,DecisionTreeClassifier,0.8267,0.5,0.6882,0.7356,0.7111
522,recruitment_data.csv,Outlier,0.6,PersonalityScore,SVC,0.69,0.4855,0.0,0.0,0.0
523,recruitment_data.csv,Outlier,0.6,PersonalityScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
524,recruitment_data.csv,Outlier,0.6,PersonalityScore,SGDClassifier,0.6733,,0.1613,0.4286,0.2344
525,recruitment_data.csv,Outlier,0.6,PersonalityScore,KNeighborsClassifier,0.6933,0.3503,0.3333,0.5082,0.4026
526,recruitment_data.csv,Outlier,0.6,PersonalityScore,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
527,recruitment_data.csv,Outlier,0.8,PersonalityScore,GaussianNB,0.82,0.2331,0.6667,0.7294,0.6966
528,recruitment_data.csv,Outlier,0.8,PersonalityScore,LinearDiscriminantAnalysis,0.82,0.2379,0.6667,0.7294,0.6966
529,recruitment_data.csv,Outlier,0.8,PersonalityScore,LogisticRegression,0.82,0.233,0.6667,0.7294,0.6966
530,recruitment_data.csv,Outlier,0.8,PersonalityScore,RidgeClassifier,0.82,,0.6667,0.7294,0.6966
531,recruitment_data.csv,Outlier,0.8,PersonalityScore,CatBoostClassifier,0.8333,0.2509,0.6452,0.7792,0.7059
532,recruitment_data.csv,Outlier,0.8,PersonalityScore,RandomForestClassifier,0.82,0.273,0.6344,0.7468,0.686
533,recruitment_data.csv,Outlier,0.8,PersonalityScore,GradientBoostingClassifier,0.8267,0.2327,0.6667,0.747,0.7045
534,recruitment_data.csv,Outlier,0.8,PersonalityScore,AdaBoostClassifier,0.8533,0.1816,0.6344,0.8551,0.7284
535,recruitment_data.csv,Outlier,0.8,PersonalityScore,ExtraTreesClassifier,0.8367,0.3132,0.6559,0.7821,0.7135
536,recruitment_data.csv,Outlier,0.8,PersonalityScore,QuadraticDiscriminantAnalysis,0.7867,0.2774,0.5484,0.6986,0.6145
537,recruitment_data.csv,Outlier,0.8,PersonalityScore,MLPClassifier,0.73,0.3373,0.2043,0.7308,0.3193
538,recruitment_data.csv,Outlier,0.8,PersonalityScore,DecisionTreeClassifier,0.7967,0.5,0.6989,0.6633,0.6806
539,recruitment_data.csv,Outlier,0.8,PersonalityScore,SVC,0.69,0.5048,0.0,0.0,0.0
540,recruitment_data.csv,Outlier,0.8,PersonalityScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
541,recruitment_data.csv,Outlier,0.8,PersonalityScore,SGDClassifier,0.3667,,1.0,0.3286,0.4947
542,recruitment_data.csv,Outlier,0.8,PersonalityScore,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
543,recruitment_data.csv,Outlier,0.8,PersonalityScore,KNeighborsClassifier,0.6933,0.3503,0.3333,0.5082,0.4026
