",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
1606,student-mat-5.csv,Outlier,0.4,famrel,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1607,student-mat-5.csv,Outlier,0.4,famrel,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1608,student-mat-5.csv,Outlier,0.4,famrel,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1609,student-mat-5.csv,Outlier,0.4,famrel,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1610,student-mat-5.csv,Outlier,0.4,famrel,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1611,student-mat-5.csv,Outlier,0.4,famrel,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1612,student-mat-5.csv,Outlier,0.4,famrel,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1613,student-mat-5.csv,Outlier,0.4,famrel,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1614,student-mat-5.csv,Outlier,0.4,famrel,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1615,student-mat-5.csv,Outlier,0.6,famrel,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1616,student-mat-5.csv,Outlier,0.6,famrel,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1617,student-mat-5.csv,Outlier,0.6,famrel,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1618,student-mat-5.csv,Outlier,0.6,famrel,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1619,student-mat-5.csv,Outlier,0.6,famrel,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1620,student-mat-5.csv,Outlier,0.6,famrel,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1621,student-mat-5.csv,Outlier,0.6,famrel,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1622,student-mat-5.csv,Outlier,0.6,famrel,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1623,student-mat-5.csv,Outlier,0.6,famrel,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1624,student-mat-5.csv,Outlier,0.6,famrel,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1625,student-mat-5.csv,Outlier,0.6,famrel,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1626,student-mat-5.csv,Outlier,0.6,famrel,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1627,student-mat-5.csv,Outlier,0.6,famrel,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1628,student-mat-5.csv,Outlier,0.6,famrel,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1629,student-mat-5.csv,Outlier,0.6,famrel,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1630,student-mat-5.csv,Outlier,0.6,famrel,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1631,student-mat-5.csv,Outlier,0.6,famrel,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1632,student-mat-5.csv,Outlier,0.8,famrel,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1633,student-mat-5.csv,Outlier,0.8,famrel,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1634,student-mat-5.csv,Outlier,0.8,famrel,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1635,student-mat-5.csv,Outlier,0.8,famrel,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1636,student-mat-5.csv,Outlier,0.8,famrel,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1637,student-mat-5.csv,Outlier,0.8,famrel,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1638,student-mat-5.csv,Outlier,0.8,famrel,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1639,student-mat-5.csv,Outlier,0.8,famrel,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1640,student-mat-5.csv,Outlier,0.8,famrel,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1641,student-mat-5.csv,Outlier,0.8,famrel,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1642,student-mat-5.csv,Outlier,0.8,famrel,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1643,student-mat-5.csv,Outlier,0.8,famrel,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1644,student-mat-5.csv,Outlier,0.8,famrel,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1645,student-mat-5.csv,Outlier,0.8,famrel,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1646,student-mat-5.csv,Outlier,0.8,famrel,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1647,student-mat-5.csv,Outlier,0.8,famrel,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1648,student-mat-5.csv,Outlier,0.8,famrel,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1649,student-mat-5.csv,Outlier,0.2,freetime,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1650,student-mat-5.csv,Outlier,0.2,freetime,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1651,student-mat-5.csv,Outlier,0.2,freetime,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1652,student-mat-5.csv,Outlier,0.2,freetime,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1653,student-mat-5.csv,Outlier,0.2,freetime,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1654,student-mat-5.csv,Outlier,0.2,freetime,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1655,student-mat-5.csv,Outlier,0.2,freetime,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1656,student-mat-5.csv,Outlier,0.2,freetime,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1657,student-mat-5.csv,Outlier,0.2,freetime,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1658,student-mat-5.csv,Outlier,0.2,freetime,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1659,student-mat-5.csv,Outlier,0.2,freetime,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1660,student-mat-5.csv,Outlier,0.2,freetime,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1661,student-mat-5.csv,Outlier,0.2,freetime,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1662,student-mat-5.csv,Outlier,0.2,freetime,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1663,student-mat-5.csv,Outlier,0.2,freetime,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1664,student-mat-5.csv,Outlier,0.2,freetime,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1665,student-mat-5.csv,Outlier,0.2,freetime,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1666,student-mat-5.csv,Outlier,0.4,freetime,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1667,student-mat-5.csv,Outlier,0.4,freetime,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1668,student-mat-5.csv,Outlier,0.4,freetime,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1669,student-mat-5.csv,Outlier,0.4,freetime,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1670,student-mat-5.csv,Outlier,0.4,freetime,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1671,student-mat-5.csv,Outlier,0.4,freetime,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1672,student-mat-5.csv,Outlier,0.4,freetime,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1673,student-mat-5.csv,Outlier,0.4,freetime,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1674,student-mat-5.csv,Outlier,0.4,freetime,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1675,student-mat-5.csv,Outlier,0.4,freetime,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1676,student-mat-5.csv,Outlier,0.4,freetime,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1677,student-mat-5.csv,Outlier,0.4,freetime,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1678,student-mat-5.csv,Outlier,0.4,freetime,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1679,student-mat-5.csv,Outlier,0.4,freetime,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1680,student-mat-5.csv,Outlier,0.4,freetime,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1681,student-mat-5.csv,Outlier,0.4,freetime,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1682,student-mat-5.csv,Outlier,0.4,freetime,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1683,student-mat-5.csv,Outlier,0.6,freetime,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1684,student-mat-5.csv,Outlier,0.6,freetime,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1685,student-mat-5.csv,Outlier,0.6,freetime,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1686,student-mat-5.csv,Outlier,0.6,freetime,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1687,student-mat-5.csv,Outlier,0.6,freetime,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1688,student-mat-5.csv,Outlier,0.6,freetime,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1689,student-mat-5.csv,Outlier,0.6,freetime,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1690,student-mat-5.csv,Outlier,0.6,freetime,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1691,student-mat-5.csv,Outlier,0.6,freetime,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1692,student-mat-5.csv,Outlier,0.6,freetime,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1693,student-mat-5.csv,Outlier,0.6,freetime,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1694,student-mat-5.csv,Outlier,0.6,freetime,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1695,student-mat-5.csv,Outlier,0.6,freetime,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1696,student-mat-5.csv,Outlier,0.6,freetime,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1697,student-mat-5.csv,Outlier,0.6,freetime,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1698,student-mat-5.csv,Outlier,0.6,freetime,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1699,student-mat-5.csv,Outlier,0.6,freetime,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1700,student-mat-5.csv,Outlier,0.8,freetime,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1701,student-mat-5.csv,Outlier,0.8,freetime,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1702,student-mat-5.csv,Outlier,0.8,freetime,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1703,student-mat-5.csv,Outlier,0.8,freetime,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1704,student-mat-5.csv,Outlier,0.8,freetime,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1705,student-mat-5.csv,Outlier,0.8,freetime,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1706,student-mat-5.csv,Outlier,0.8,freetime,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1707,student-mat-5.csv,Outlier,0.8,freetime,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1708,student-mat-5.csv,Outlier,0.8,freetime,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1709,student-mat-5.csv,Outlier,0.8,freetime,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1710,student-mat-5.csv,Outlier,0.8,freetime,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1711,student-mat-5.csv,Outlier,0.8,freetime,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1712,student-mat-5.csv,Outlier,0.8,freetime,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1713,student-mat-5.csv,Outlier,0.8,freetime,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1714,student-mat-5.csv,Outlier,0.8,freetime,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1715,student-mat-5.csv,Outlier,0.8,freetime,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1716,student-mat-5.csv,Outlier,0.8,freetime,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1717,student-mat-5.csv,Outlier,0.2,goout,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1718,student-mat-5.csv,Outlier,0.2,goout,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1719,student-mat-5.csv,Outlier,0.2,goout,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1720,student-mat-5.csv,Outlier,0.2,goout,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1721,student-mat-5.csv,Outlier,0.2,goout,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1722,student-mat-5.csv,Outlier,0.2,goout,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1723,student-mat-5.csv,Outlier,0.2,goout,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1724,student-mat-5.csv,Outlier,0.2,goout,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1725,student-mat-5.csv,Outlier,0.2,goout,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1726,student-mat-5.csv,Outlier,0.2,goout,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1727,student-mat-5.csv,Outlier,0.2,goout,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1728,student-mat-5.csv,Outlier,0.2,goout,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1729,student-mat-5.csv,Outlier,0.2,goout,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1730,student-mat-5.csv,Outlier,0.2,goout,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1731,student-mat-5.csv,Outlier,0.2,goout,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1732,student-mat-5.csv,Outlier,0.2,goout,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1733,student-mat-5.csv,Outlier,0.2,goout,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1734,student-mat-5.csv,Outlier,0.4,goout,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1735,student-mat-5.csv,Outlier,0.4,goout,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1736,student-mat-5.csv,Outlier,0.4,goout,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1737,student-mat-5.csv,Outlier,0.4,goout,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1738,student-mat-5.csv,Outlier,0.4,goout,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1739,student-mat-5.csv,Outlier,0.4,goout,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1740,student-mat-5.csv,Outlier,0.4,goout,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1741,student-mat-5.csv,Outlier,0.4,goout,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1742,student-mat-5.csv,Outlier,0.4,goout,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1743,student-mat-5.csv,Outlier,0.4,goout,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1744,student-mat-5.csv,Outlier,0.4,goout,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1745,student-mat-5.csv,Outlier,0.4,goout,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1746,student-mat-5.csv,Outlier,0.4,goout,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1747,student-mat-5.csv,Outlier,0.4,goout,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1748,student-mat-5.csv,Outlier,0.4,goout,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1749,student-mat-5.csv,Outlier,0.4,goout,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1750,student-mat-5.csv,Outlier,0.4,goout,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1751,student-mat-5.csv,Outlier,0.6,goout,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1752,student-mat-5.csv,Outlier,0.6,goout,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1753,student-mat-5.csv,Outlier,0.6,goout,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1754,student-mat-5.csv,Outlier,0.6,goout,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1755,student-mat-5.csv,Outlier,0.6,goout,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1756,student-mat-5.csv,Outlier,0.6,goout,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1757,student-mat-5.csv,Outlier,0.6,goout,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1758,student-mat-5.csv,Outlier,0.6,goout,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1759,student-mat-5.csv,Outlier,0.6,goout,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1760,student-mat-5.csv,Outlier,0.6,goout,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1761,student-mat-5.csv,Outlier,0.6,goout,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1762,student-mat-5.csv,Outlier,0.6,goout,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1763,student-mat-5.csv,Outlier,0.6,goout,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1764,student-mat-5.csv,Outlier,0.6,goout,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1765,student-mat-5.csv,Outlier,0.6,goout,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1766,student-mat-5.csv,Outlier,0.6,goout,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1767,student-mat-5.csv,Outlier,0.6,goout,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1768,student-mat-5.csv,Outlier,0.8,goout,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1769,student-mat-5.csv,Outlier,0.8,goout,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1770,student-mat-5.csv,Outlier,0.8,goout,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1771,student-mat-5.csv,Outlier,0.8,goout,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1772,student-mat-5.csv,Outlier,0.8,goout,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1773,student-mat-5.csv,Outlier,0.8,goout,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1774,student-mat-5.csv,Outlier,0.8,goout,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1775,student-mat-5.csv,Outlier,0.8,goout,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1776,student-mat-5.csv,Outlier,0.8,goout,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1777,student-mat-5.csv,Outlier,0.8,goout,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1778,student-mat-5.csv,Outlier,0.8,goout,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1779,student-mat-5.csv,Outlier,0.8,goout,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1780,student-mat-5.csv,Outlier,0.8,goout,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1781,student-mat-5.csv,Outlier,0.8,goout,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1782,student-mat-5.csv,Outlier,0.8,goout,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1783,student-mat-5.csv,Outlier,0.8,goout,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1784,student-mat-5.csv,Outlier,0.8,goout,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1785,student-mat-5.csv,Outlier,0.2,Dalc,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1786,student-mat-5.csv,Outlier,0.2,Dalc,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1787,student-mat-5.csv,Outlier,0.2,Dalc,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1788,student-mat-5.csv,Outlier,0.2,Dalc,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1789,student-mat-5.csv,Outlier,0.2,Dalc,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1790,student-mat-5.csv,Outlier,0.2,Dalc,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1791,student-mat-5.csv,Outlier,0.2,Dalc,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1792,student-mat-5.csv,Outlier,0.2,Dalc,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1793,student-mat-5.csv,Outlier,0.2,Dalc,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1794,student-mat-5.csv,Outlier,0.2,Dalc,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1795,student-mat-5.csv,Outlier,0.2,Dalc,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1796,student-mat-5.csv,Outlier,0.2,Dalc,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1797,student-mat-5.csv,Outlier,0.2,Dalc,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1798,student-mat-5.csv,Outlier,0.2,Dalc,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1799,student-mat-5.csv,Outlier,0.2,Dalc,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1800,student-mat-5.csv,Outlier,0.2,Dalc,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1801,student-mat-5.csv,Outlier,0.2,Dalc,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1802,student-mat-5.csv,Outlier,0.4,Dalc,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1803,student-mat-5.csv,Outlier,0.4,Dalc,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1804,student-mat-5.csv,Outlier,0.4,Dalc,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1805,student-mat-5.csv,Outlier,0.4,Dalc,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1806,student-mat-5.csv,Outlier,0.4,Dalc,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1807,student-mat-5.csv,Outlier,0.4,Dalc,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1808,student-mat-5.csv,Outlier,0.4,Dalc,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1809,student-mat-5.csv,Outlier,0.4,Dalc,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1810,student-mat-5.csv,Outlier,0.4,Dalc,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1811,student-mat-5.csv,Outlier,0.4,Dalc,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1812,student-mat-5.csv,Outlier,0.4,Dalc,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1813,student-mat-5.csv,Outlier,0.4,Dalc,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1814,student-mat-5.csv,Outlier,0.4,Dalc,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1815,student-mat-5.csv,Outlier,0.4,Dalc,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1816,student-mat-5.csv,Outlier,0.4,Dalc,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1817,student-mat-5.csv,Outlier,0.4,Dalc,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1818,student-mat-5.csv,Outlier,0.4,Dalc,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1819,student-mat-5.csv,Outlier,0.6,Dalc,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1820,student-mat-5.csv,Outlier,0.6,Dalc,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1821,student-mat-5.csv,Outlier,0.6,Dalc,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1822,student-mat-5.csv,Outlier,0.6,Dalc,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1823,student-mat-5.csv,Outlier,0.6,Dalc,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
1824,student-mat-5.csv,Outlier,0.6,Dalc,DummyClassifier,0.9367,0.5,1.0,0.9367,0.9673
1825,student-mat-5.csv,Outlier,0.6,Dalc,QuadraticDiscriminantAnalysis,0.9367,0.5,1.0,0.9367,0.9673
1826,student-mat-5.csv,Outlier,0.6,Dalc,KNeighborsClassifier,0.9367,0.8649,1.0,0.9367,0.9673
1827,student-mat-5.csv,Outlier,0.6,Dalc,GradientBoostingClassifier,0.9494,0.6797,1.0,0.9487,0.9737
1828,student-mat-5.csv,Outlier,0.6,Dalc,MLPClassifier,0.9367,0.9243,1.0,0.9367,0.9673
1829,student-mat-5.csv,Outlier,0.6,Dalc,LogisticRegression,0.9494,0.7378,0.9865,0.9605,0.9733
1830,student-mat-5.csv,Outlier,0.6,Dalc,GaussianProcessClassifier,0.962,0.5,1.0,0.961,0.9801
1831,student-mat-5.csv,Outlier,0.6,Dalc,AdaBoostClassifier,0.9494,0.8405,0.9865,0.9605,0.9733
1832,student-mat-5.csv,Outlier,0.6,Dalc,LinearDiscriminantAnalysis,0.9367,0.7297,0.973,0.96,0.9664
1833,student-mat-5.csv,Outlier,0.6,Dalc,DecisionTreeClassifier,0.9367,0.5,0.9865,0.9481,0.9669
1834,student-mat-5.csv,Outlier,0.6,Dalc,SGDClassifier,0.9367,,1.0,0.9367,0.9673
1835,student-mat-5.csv,Outlier,0.6,Dalc,GaussianNB,0.557,0.4405,0.527,1.0,0.6903
1836,student-mat-5.csv,Outlier,0.8,Dalc,RidgeClassifier,0.9367,,1.0,0.9367,0.9673
1837,student-mat-5.csv,Outlier,0.8,Dalc,RandomForestClassifier,0.9367,0.8351,1.0,0.9367,0.9673
1838,student-mat-5.csv,Outlier,0.8,Dalc,SVC,0.9367,0.7784,1.0,0.9367,0.9673
1839,student-mat-5.csv,Outlier,0.8,Dalc,ExtraTreesClassifier,0.9367,0.8486,1.0,0.9367,0.9673
1840,student-mat-5.csv,Outlier,0.8,Dalc,CatBoostClassifier,0.9367,0.8392,1.0,0.9367,0.9673
