",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
977,water_potability.csv,Outlier,0.2,Chloramines,GaussianNB,0.6494,0.3929,0.4122,0.5401,0.4676
978,water_potability.csv,Outlier,0.2,Chloramines,QuadraticDiscriminantAnalysis,0.6128,0.4566,0.5347,0.4834,0.5078
979,water_potability.csv,Outlier,0.2,Chloramines,SVC,0.6265,0.512,0.0,0.0,0.0
980,water_potability.csv,Outlier,0.2,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
981,water_potability.csv,Outlier,0.2,Chloramines,SGDClassifier,0.3735,,1.0,0.3735,0.5438
982,water_potability.csv,Outlier,0.2,Chloramines,DecisionTreeClassifier,0.6829,0.5,0.5755,0.5755,0.5755
983,water_potability.csv,Outlier,0.2,Chloramines,KNeighborsClassifier,0.6296,0.475,0.4898,0.5042,0.4969
984,water_potability.csv,Outlier,0.2,Chloramines,GaussianProcessClassifier,0.6113,0.5,0.4939,0.4802,0.4869
985,water_potability.csv,Outlier,0.2,Chloramines,MLPClassifier,0.4329,0.4879,0.6857,0.3629,0.4746
986,water_potability.csv,Outlier,0.4,Chloramines,ExtraTreesClassifier,0.8415,0.3459,0.7469,0.8133,0.7787
987,water_potability.csv,Outlier,0.4,Chloramines,CatBoostClassifier,0.8415,0.3493,0.7429,0.8161,0.7778
988,water_potability.csv,Outlier,0.4,Chloramines,GradientBoostingClassifier,0.8338,0.3361,0.7388,0.8009,0.7686
989,water_potability.csv,Outlier,0.4,Chloramines,RandomForestClassifier,0.8247,0.3568,0.7143,0.7955,0.7527
990,water_potability.csv,Outlier,0.4,Chloramines,AdaBoostClassifier,0.8018,0.323,0.6653,0.7725,0.7149
991,water_potability.csv,Outlier,0.4,Chloramines,RidgeClassifier,0.6479,,0.3347,0.5467,0.4152
992,water_potability.csv,Outlier,0.4,Chloramines,LogisticRegression,0.6463,0.378,0.3388,0.5425,0.4171
993,water_potability.csv,Outlier,0.4,Chloramines,GaussianNB,0.6387,0.3852,0.3551,0.5241,0.4234
994,water_potability.csv,Outlier,0.4,Chloramines,LinearDiscriminantAnalysis,0.6433,0.3803,0.3429,0.535,0.4179
995,water_potability.csv,Outlier,0.4,Chloramines,QuadraticDiscriminantAnalysis,0.6174,0.4584,0.498,0.488,0.4929
996,water_potability.csv,Outlier,0.4,Chloramines,SVC,0.6265,0.5092,0.0,0.0,0.0
997,water_potability.csv,Outlier,0.4,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
998,water_potability.csv,Outlier,0.4,Chloramines,SGDClassifier,0.6265,,0.0,0.0,0.0
999,water_potability.csv,Outlier,0.4,Chloramines,DecisionTreeClassifier,0.7119,0.5,0.6,0.6176,0.6087
1000,water_potability.csv,Outlier,0.4,Chloramines,KNeighborsClassifier,0.6296,0.475,0.4898,0.5042,0.4969
1001,water_potability.csv,Outlier,0.4,Chloramines,GaussianProcessClassifier,0.6113,0.5,0.4939,0.4802,0.4869
1002,water_potability.csv,Outlier,0.4,Chloramines,MLPClassifier,0.4466,0.4867,0.6939,0.3712,0.4836
1003,water_potability.csv,Outlier,0.6,Chloramines,CatBoostClassifier,0.8369,0.349,0.7429,0.8053,0.7728
1004,water_potability.csv,Outlier,0.6,Chloramines,ExtraTreesClassifier,0.8354,0.3143,0.7224,0.8157,0.7662
1005,water_potability.csv,Outlier,0.6,Chloramines,GradientBoostingClassifier,0.8277,0.3077,0.7347,0.7895,0.7611
1006,water_potability.csv,Outlier,0.6,Chloramines,AdaBoostClassifier,0.8095,0.3077,0.6735,0.7857,0.7253
1007,water_potability.csv,Outlier,0.6,Chloramines,RandomForestClassifier,0.8232,0.3333,0.7306,0.7817,0.7553
1008,water_potability.csv,Outlier,0.6,Chloramines,LogisticRegression,0.6463,0.3757,0.3347,0.543,0.4141
1009,water_potability.csv,Outlier,0.6,Chloramines,RidgeClassifier,0.6479,,0.3306,0.5473,0.4122
1010,water_potability.csv,Outlier,0.6,Chloramines,LinearDiscriminantAnalysis,0.6463,0.3774,0.3469,0.5414,0.4229
1011,water_potability.csv,Outlier,0.6,Chloramines,GaussianNB,0.6418,0.3834,0.351,0.5309,0.4226
1012,water_potability.csv,Outlier,0.6,Chloramines,QuadraticDiscriminantAnalysis,0.6021,0.4615,0.4776,0.468,0.4727
1013,water_potability.csv,Outlier,0.6,Chloramines,SVC,0.6265,0.5123,0.0,0.0,0.0
1014,water_potability.csv,Outlier,0.6,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1015,water_potability.csv,Outlier,0.6,Chloramines,DecisionTreeClassifier,0.6768,0.5,0.551,0.5696,0.5602
1016,water_potability.csv,Outlier,0.6,Chloramines,SGDClassifier,0.6265,,0.0,0.0,0.0
1017,water_potability.csv,Outlier,0.6,Chloramines,KNeighborsClassifier,0.6296,0.475,0.4898,0.5042,0.4969
1018,water_potability.csv,Outlier,0.6,Chloramines,GaussianProcessClassifier,0.6113,0.5,0.4939,0.4802,0.4869
1019,water_potability.csv,Outlier,0.6,Chloramines,MLPClassifier,0.4665,0.4894,0.5959,0.3678,0.4548
1020,water_potability.csv,Outlier,0.8,Chloramines,CatBoostClassifier,0.843,0.3589,0.7551,0.8114,0.7822
1021,water_potability.csv,Outlier,0.8,Chloramines,ExtraTreesClassifier,0.8506,0.3338,0.7633,0.8238,0.7924
1022,water_potability.csv,Outlier,0.8,Chloramines,AdaBoostClassifier,0.8277,0.3207,0.7184,0.8,0.757
1023,water_potability.csv,Outlier,0.8,Chloramines,RandomForestClassifier,0.8415,0.359,0.7429,0.8161,0.7778
1024,water_potability.csv,Outlier,0.8,Chloramines,GradientBoostingClassifier,0.8262,0.3094,0.7347,0.786,0.7595
1025,water_potability.csv,Outlier,0.8,Chloramines,LinearDiscriminantAnalysis,0.6738,0.3686,0.4449,0.5829,0.5046
1026,water_potability.csv,Outlier,0.8,Chloramines,RidgeClassifier,0.6738,,0.4286,0.5866,0.4953
1027,water_potability.csv,Outlier,0.8,Chloramines,LogisticRegression,0.6753,0.3667,0.4449,0.586,0.5058
1028,water_potability.csv,Outlier,0.8,Chloramines,GaussianNB,0.6402,0.3822,0.3388,0.5287,0.4129
1029,water_potability.csv,Outlier,0.8,Chloramines,QuadraticDiscriminantAnalysis,0.6067,0.4887,0.5184,0.4757,0.4961
1030,water_potability.csv,Outlier,0.8,Chloramines,SVC,0.6265,0.5096,0.0,0.0,0.0
1031,water_potability.csv,Outlier,0.8,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1032,water_potability.csv,Outlier,0.8,Chloramines,DecisionTreeClassifier,0.6616,0.5,0.502,0.5516,0.5256
1033,water_potability.csv,Outlier,0.8,Chloramines,KNeighborsClassifier,0.6296,0.475,0.4898,0.5042,0.4969
1034,water_potability.csv,Outlier,0.8,Chloramines,GaussianProcessClassifier,0.6113,0.5,0.4939,0.4802,0.4869
1035,water_potability.csv,Outlier,0.8,Chloramines,SGDClassifier,0.5564,,0.3061,0.3827,0.3401
1036,water_potability.csv,Outlier,0.8,Chloramines,MLPClassifier,0.4512,0.5029,0.7224,0.3774,0.4958
1037,water_potability.csv,Outlier,0.2,Sulfate,ExtraTreesClassifier,0.8491,0.3454,0.7633,0.8202,0.7907
1038,water_potability.csv,Outlier,0.2,Sulfate,CatBoostClassifier,0.8491,0.3705,0.7714,0.8147,0.7925
1039,water_potability.csv,Outlier,0.2,Sulfate,GradientBoostingClassifier,0.8354,0.3326,0.7429,0.8018,0.7712
1040,water_potability.csv,Outlier,0.2,Sulfate,RandomForestClassifier,0.8384,0.365,0.7592,0.7983,0.7782
1041,water_potability.csv,Outlier,0.2,Sulfate,AdaBoostClassifier,0.8262,0.2959,0.7061,0.8047,0.7522
1042,water_potability.csv,Outlier,0.2,Sulfate,RidgeClassifier,0.6677,,0.4,0.5799,0.4734
1043,water_potability.csv,Outlier,0.2,Sulfate,GaussianNB,0.6311,0.391,0.3918,0.5079,0.4424
1044,water_potability.csv,Outlier,0.2,Sulfate,LinearDiscriminantAnalysis,0.6677,0.3789,0.4204,0.5754,0.4858
1045,water_potability.csv,Outlier,0.2,Sulfate,LogisticRegression,0.6753,0.3778,0.4286,0.5899,0.4965
1046,water_potability.csv,Outlier,0.2,Sulfate,QuadraticDiscriminantAnalysis,0.596,0.4962,0.498,0.4621,0.4794
1047,water_potability.csv,Outlier,0.2,Sulfate,SVC,0.6265,0.508,0.0,0.0,0.0
1048,water_potability.csv,Outlier,0.2,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1049,water_potability.csv,Outlier,0.2,Sulfate,DecisionTreeClassifier,0.7378,0.5,0.6571,0.6466,0.6518
1050,water_potability.csv,Outlier,0.2,Sulfate,SGDClassifier,0.5076,,0.4,0.3577,0.3776
1051,water_potability.csv,Outlier,0.2,Sulfate,KNeighborsClassifier,0.6296,0.475,0.4898,0.5042,0.4969
1052,water_potability.csv,Outlier,0.2,Sulfate,GaussianProcessClassifier,0.6113,0.5,0.4939,0.4802,0.4869
1053,water_potability.csv,Outlier,0.2,Sulfate,MLPClassifier,0.4497,0.4895,0.7347,0.3782,0.4993
1054,water_potability.csv,Outlier,0.4,Sulfate,CatBoostClassifier,0.8521,0.3687,0.7755,0.819,0.7966
1055,water_potability.csv,Outlier,0.4,Sulfate,ExtraTreesClassifier,0.8476,0.367,0.7592,0.8194,0.7881
1056,water_potability.csv,Outlier,0.4,Sulfate,AdaBoostClassifier,0.8323,0.2939,0.7224,0.8082,0.7629
1057,water_potability.csv,Outlier,0.4,Sulfate,GradientBoostingClassifier,0.8384,0.3167,0.7429,0.8089,0.7745
1058,water_potability.csv,Outlier,0.4,Sulfate,RandomForestClassifier,0.8354,0.375,0.7224,0.8157,0.7662
1059,water_potability.csv,Outlier,0.4,Sulfate,GaussianNB,0.625,0.3785,0.3306,0.4969,0.3971
1060,water_potability.csv,Outlier,0.4,Sulfate,LinearDiscriminantAnalysis,0.6616,0.3804,0.4082,0.565,0.4739
1061,water_potability.csv,Outlier,0.4,Sulfate,LogisticRegression,0.6738,0.3793,0.4245,0.5876,0.4929
1062,water_potability.csv,Outlier,0.4,Sulfate,RidgeClassifier,0.6707,,0.4082,0.5848,0.4808
1063,water_potability.csv,Outlier,0.4,Sulfate,QuadraticDiscriminantAnalysis,0.5976,0.4909,0.4735,0.4622,0.4677
1064,water_potability.csv,Outlier,0.4,Sulfate,SVC,0.6265,0.4901,0.0,0.0,0.0
1065,water_potability.csv,Outlier,0.4,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1066,water_potability.csv,Outlier,0.4,Sulfate,DecisionTreeClassifier,0.6799,0.5,0.6,0.5676,0.5833
1067,water_potability.csv,Outlier,0.4,Sulfate,KNeighborsClassifier,0.6296,0.4766,0.4898,0.5042,0.4969
1068,water_potability.csv,Outlier,0.4,Sulfate,SGDClassifier,0.5976,,0.1143,0.3733,0.175
1069,water_potability.csv,Outlier,0.4,Sulfate,MLPClassifier,0.5381,0.5064,0.4,0.3858,0.3928
1070,water_potability.csv,Outlier,0.4,Sulfate,GaussianProcessClassifier,0.6098,0.5,0.4898,0.4781,0.4839
1071,water_potability.csv,Outlier,0.6,Sulfate,ExtraTreesClassifier,0.8537,0.3459,0.7714,0.8253,0.7975
1072,water_potability.csv,Outlier,0.6,Sulfate,RandomForestClassifier,0.8384,0.3571,0.7469,0.8062,0.7754
1073,water_potability.csv,Outlier,0.6,Sulfate,CatBoostClassifier,0.8476,0.3425,0.7633,0.8166,0.789
1074,water_potability.csv,Outlier,0.6,Sulfate,AdaBoostClassifier,0.8171,0.3096,0.7143,0.7778,0.7447
1075,water_potability.csv,Outlier,0.6,Sulfate,GradientBoostingClassifier,0.8247,0.3158,0.7429,0.7778,0.7599
1076,water_potability.csv,Outlier,0.6,Sulfate,GaussianNB,0.6189,0.3763,0.3061,0.4839,0.375
1077,water_potability.csv,Outlier,0.6,Sulfate,RidgeClassifier,0.6707,,0.4082,0.5848,0.4808
1078,water_potability.csv,Outlier,0.6,Sulfate,LogisticRegression,0.6677,0.3806,0.4163,0.5763,0.4834
1079,water_potability.csv,Outlier,0.6,Sulfate,LinearDiscriminantAnalysis,0.6585,0.3814,0.4082,0.5587,0.4717
1080,water_potability.csv,Outlier,0.6,Sulfate,QuadraticDiscriminantAnalysis,0.6006,0.4904,0.4653,0.4653,0.4653
1081,water_potability.csv,Outlier,0.6,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1082,water_potability.csv,Outlier,0.6,Sulfate,SVC,0.6265,0.522,0.0,0.0,0.0
1083,water_potability.csv,Outlier,0.6,Sulfate,DecisionTreeClassifier,0.7058,0.5,0.5673,0.615,0.5902
1084,water_potability.csv,Outlier,0.6,Sulfate,KNeighborsClassifier,0.6311,0.4744,0.4939,0.5063,0.5
1085,water_potability.csv,Outlier,0.6,Sulfate,GaussianProcessClassifier,0.6098,0.5,0.4898,0.4781,0.4839
1086,water_potability.csv,Outlier,0.6,Sulfate,SGDClassifier,0.372,,0.9959,0.3725,0.5422
1087,water_potability.csv,Outlier,0.6,Sulfate,MLPClassifier,0.5869,0.4959,0.3224,0.4293,0.3683
1088,water_potability.csv,Outlier,0.8,Sulfate,CatBoostClassifier,0.8369,0.3489,0.7592,0.7949,0.7766
1089,water_potability.csv,Outlier,0.8,Sulfate,RandomForestClassifier,0.8415,0.3689,0.7469,0.8133,0.7787
1090,water_potability.csv,Outlier,0.8,Sulfate,AdaBoostClassifier,0.814,0.2768,0.6898,0.786,0.7348
1091,water_potability.csv,Outlier,0.8,Sulfate,GradientBoostingClassifier,0.8201,0.2891,0.7429,0.7679,0.7552
1092,water_potability.csv,Outlier,0.8,Sulfate,ExtraTreesClassifier,0.8415,0.3496,0.751,0.8106,0.7797
1093,water_potability.csv,Outlier,0.8,Sulfate,LogisticRegression,0.6646,0.3819,0.4082,0.5714,0.4762
1094,water_potability.csv,Outlier,0.8,Sulfate,GaussianNB,0.6189,0.3754,0.3061,0.4839,0.375
1095,water_potability.csv,Outlier,0.8,Sulfate,RidgeClassifier,0.6646,,0.4082,0.5714,0.4762
1096,water_potability.csv,Outlier,0.8,Sulfate,LinearDiscriminantAnalysis,0.6585,0.3824,0.4082,0.5587,0.4717
1097,water_potability.csv,Outlier,0.8,Sulfate,QuadraticDiscriminantAnalysis,0.5976,0.4895,0.4653,0.4615,0.4634
1098,water_potability.csv,Outlier,0.8,Sulfate,SVC,0.6265,0.5232,0.0,0.0,0.0
1099,water_potability.csv,Outlier,0.8,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1100,water_potability.csv,Outlier,0.8,Sulfate,DecisionTreeClassifier,0.6966,0.5,0.5592,0.6009,0.5793
1101,water_potability.csv,Outlier,0.8,Sulfate,SGDClassifier,0.3735,,1.0,0.3735,0.5438
1102,water_potability.csv,Outlier,0.8,Sulfate,KNeighborsClassifier,0.6296,0.4729,0.4939,0.5042,0.499
1103,water_potability.csv,Outlier,0.8,Sulfate,GaussianProcessClassifier,0.6113,0.5,0.4939,0.4802,0.4869
1104,water_potability.csv,Outlier,0.8,Sulfate,MLPClassifier,0.6021,0.4749,0.2653,0.4452,0.3325
1105,water_potability.csv,Outlier,0.2,Conductivity,GradientBoostingClassifier,0.8262,0.3048,0.7429,0.7811,0.7615
1106,water_potability.csv,Outlier,0.2,Conductivity,CatBoostClassifier,0.8567,0.3646,0.7878,0.8213,0.8042
1107,water_potability.csv,Outlier,0.2,Conductivity,ExtraTreesClassifier,0.843,0.3403,0.7592,0.8087,0.7832
1108,water_potability.csv,Outlier,0.2,Conductivity,AdaBoostClassifier,0.8049,0.2359,0.6449,0.794,0.7117
1109,water_potability.csv,Outlier,0.2,Conductivity,RandomForestClassifier,0.8399,0.3522,0.7224,0.8271,0.7712
1110,water_potability.csv,Outlier,0.2,Conductivity,LinearDiscriminantAnalysis,0.6631,0.3814,0.3837,0.5732,0.4597
1111,water_potability.csv,Outlier,0.2,Conductivity,LogisticRegression,0.6662,0.381,0.3837,0.5802,0.4619
1112,water_potability.csv,Outlier,0.2,Conductivity,RidgeClassifier,0.6616,,0.3714,0.5723,0.4505
1113,water_potability.csv,Outlier,0.2,Conductivity,GaussianNB,0.6402,0.388,0.3673,0.5263,0.4327
1114,water_potability.csv,Outlier,0.2,Conductivity,QuadraticDiscriminantAnalysis,0.5945,0.5014,0.4898,0.4598,0.4743
1115,water_potability.csv,Outlier,0.2,Conductivity,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1116,water_potability.csv,Outlier,0.2,Conductivity,SVC,0.6265,0.4936,0.0,0.0,0.0
1117,water_potability.csv,Outlier,0.2,Conductivity,DecisionTreeClassifier,0.7393,0.5,0.6286,0.6581,0.643
1118,water_potability.csv,Outlier,0.2,Conductivity,KNeighborsClassifier,0.6296,0.4723,0.4939,0.5042,0.499
1119,water_potability.csv,Outlier,0.2,Conductivity,SGDClassifier,0.6265,,0.0,0.0,0.0
1120,water_potability.csv,Outlier,0.2,Conductivity,GaussianProcessClassifier,0.6113,0.5,0.4939,0.4802,0.4869
1121,water_potability.csv,Outlier,0.2,Conductivity,MLPClassifier,0.3918,0.4992,0.9224,0.3729,0.5311
1122,water_potability.csv,Outlier,0.4,Conductivity,CatBoostClassifier,0.8506,0.3568,0.7837,0.8101,0.7967
1123,water_potability.csv,Outlier,0.4,Conductivity,GradientBoostingClassifier,0.8262,0.3158,0.7429,0.7811,0.7615
1124,water_potability.csv,Outlier,0.4,Conductivity,RandomForestClassifier,0.846,0.3632,0.7347,0.8333,0.7809
1125,water_potability.csv,Outlier,0.4,Conductivity,ExtraTreesClassifier,0.8476,0.3511,0.7633,0.8166,0.789
1126,water_potability.csv,Outlier,0.4,Conductivity,AdaBoostClassifier,0.7942,0.2509,0.6327,0.775,0.6966
1127,water_potability.csv,Outlier,0.4,Conductivity,LogisticRegression,0.6616,0.3788,0.3918,0.568,0.4638
1128,water_potability.csv,Outlier,0.4,Conductivity,RidgeClassifier,0.657,,0.3837,0.5595,0.4552
1129,water_potability.csv,Outlier,0.4,Conductivity,LinearDiscriminantAnalysis,0.6585,0.3799,0.3918,0.5614,0.4615
1130,water_potability.csv,Outlier,0.4,Conductivity,GaussianNB,0.6341,0.3799,0.3265,0.5161,0.4
1131,water_potability.csv,Outlier,0.4,Conductivity,QuadraticDiscriminantAnalysis,0.5991,0.4985,0.4776,0.4643,0.4708
1132,water_potability.csv,Outlier,0.4,Conductivity,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1133,water_potability.csv,Outlier,0.4,Conductivity,SVC,0.6265,0.5104,0.0,0.0,0.0
1134,water_potability.csv,Outlier,0.4,Conductivity,DecisionTreeClassifier,0.7485,0.5,0.6653,0.6626,0.664
1135,water_potability.csv,Outlier,0.4,Conductivity,KNeighborsClassifier,0.6296,0.471,0.4898,0.5042,0.4969
1136,water_potability.csv,Outlier,0.4,Conductivity,MLPClassifier,0.4924,0.5008,0.5918,0.3836,0.4655
1137,water_potability.csv,Outlier,0.4,Conductivity,SGDClassifier,0.6265,,0.0,0.0,0.0
1138,water_potability.csv,Outlier,0.4,Conductivity,GaussianProcessClassifier,0.6098,0.5,0.4898,0.4781,0.4839
1139,water_potability.csv,Outlier,0.6,Conductivity,CatBoostClassifier,0.8537,0.3409,0.7837,0.817,0.8
1140,water_potability.csv,Outlier,0.6,Conductivity,AdaBoostClassifier,0.8232,0.272,0.698,0.8028,0.7467
1141,water_potability.csv,Outlier,0.6,Conductivity,GradientBoostingClassifier,0.8277,0.2839,0.7469,0.7821,0.7641
1142,water_potability.csv,Outlier,0.6,Conductivity,RandomForestClassifier,0.8384,0.3903,0.7429,0.8089,0.7745
1143,water_potability.csv,Outlier,0.6,Conductivity,ExtraTreesClassifier,0.8491,0.3565,0.7837,0.8067,0.795
1144,water_potability.csv,Outlier,0.6,Conductivity,LinearDiscriminantAnalysis,0.6585,0.3788,0.3918,0.5614,0.4615
1145,water_potability.csv,Outlier,0.6,Conductivity,RidgeClassifier,0.6555,,0.3837,0.5562,0.4541
1146,water_potability.csv,Outlier,0.6,Conductivity,LogisticRegression,0.6601,0.378,0.3918,0.5647,0.4627
1147,water_potability.csv,Outlier,0.6,Conductivity,GaussianNB,0.6296,0.3788,0.3102,0.5067,0.3848
1148,water_potability.csv,Outlier,0.6,Conductivity,QuadraticDiscriminantAnalysis,0.596,0.495,0.4612,0.4593,0.4603
1149,water_potability.csv,Outlier,0.6,Conductivity,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1150,water_potability.csv,Outlier,0.6,Conductivity,SVC,0.6265,0.4923,0.0,0.0,0.0
1151,water_potability.csv,Outlier,0.6,Conductivity,DecisionTreeClassifier,0.7119,0.5,0.6204,0.6129,0.6166
1152,water_potability.csv,Outlier,0.6,Conductivity,MLPClassifier,0.375,0.4864,0.9878,0.3729,0.5414
1153,water_potability.csv,Outlier,0.6,Conductivity,KNeighborsClassifier,0.6326,0.4707,0.498,0.5083,0.5031
1154,water_potability.csv,Outlier,0.6,Conductivity,SGDClassifier,0.3735,,0.9837,0.3719,0.5398
1155,water_potability.csv,Outlier,0.6,Conductivity,GaussianProcessClassifier,0.6098,0.5,0.4898,0.4781,0.4839
1156,water_potability.csv,Outlier,0.8,Conductivity,GradientBoostingClassifier,0.8308,0.2839,0.7592,0.7815,0.7702
1157,water_potability.csv,Outlier,0.8,Conductivity,CatBoostClassifier,0.8628,0.3371,0.8,0.827,0.8133
1158,water_potability.csv,Outlier,0.8,Conductivity,RandomForestClassifier,0.8369,0.3639,0.7388,0.808,0.7719
1159,water_potability.csv,Outlier,0.8,Conductivity,AdaBoostClassifier,0.8323,0.2728,0.7184,0.8111,0.7619
1160,water_potability.csv,Outlier,0.8,Conductivity,LinearDiscriminantAnalysis,0.6875,0.3681,0.4571,0.6087,0.5221
1161,water_potability.csv,Outlier,0.8,Conductivity,RidgeClassifier,0.6845,,0.4449,0.6056,0.5129
1162,water_potability.csv,Outlier,0.8,Conductivity,ExtraTreesClassifier,0.8506,0.3626,0.7714,0.8182,0.7941
1163,water_potability.csv,Outlier,0.8,Conductivity,LogisticRegression,0.6829,0.3682,0.449,0.6011,0.514
1164,water_potability.csv,Outlier,0.8,Conductivity,GaussianNB,0.628,0.3781,0.3061,0.5034,0.3807
1165,water_potability.csv,Outlier,0.8,Conductivity,QuadraticDiscriminantAnalysis,0.6098,0.4589,0.4163,0.4744,0.4435
1166,water_potability.csv,Outlier,0.8,Conductivity,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1167,water_potability.csv,Outlier,0.8,Conductivity,SVC,0.6265,0.5072,0.0,0.0,0.0
1168,water_potability.csv,Outlier,0.8,Conductivity,DecisionTreeClassifier,0.7561,0.5,0.6857,0.6693,0.6774
1169,water_potability.csv,Outlier,0.8,Conductivity,SGDClassifier,0.6265,,0.0,0.0,0.0
1170,water_potability.csv,Outlier,0.8,Conductivity,MLPClassifier,0.4604,0.4793,0.6612,0.3741,0.4779
1171,water_potability.csv,Outlier,0.8,Conductivity,KNeighborsClassifier,0.6311,0.4631,0.4939,0.5063,0.5
1172,water_potability.csv,Outlier,0.8,Conductivity,GaussianProcessClassifier,0.6098,0.5,0.4898,0.4781,0.4839
1173,water_potability.csv,Outlier,0.2,Organic_carbon,GradientBoostingClassifier,0.8445,0.348,0.7633,0.8095,0.7857
1174,water_potability.csv,Outlier,0.2,Organic_carbon,AdaBoostClassifier,0.8277,0.3091,0.6898,0.8204,0.7494
1175,water_potability.csv,Outlier,0.2,Organic_carbon,CatBoostClassifier,0.8521,0.343,0.7714,0.8217,0.7958
1176,water_potability.csv,Outlier,0.2,Organic_carbon,RandomForestClassifier,0.843,0.3794,0.7388,0.8227,0.7785
1177,water_potability.csv,Outlier,0.2,Organic_carbon,ExtraTreesClassifier,0.8582,0.3498,0.8,0.8167,0.8082
1178,water_potability.csv,Outlier,0.2,Organic_carbon,LinearDiscriminantAnalysis,0.6982,0.3421,0.4041,0.6556,0.5
1179,water_potability.csv,Outlier,0.2,Organic_carbon,LogisticRegression,0.6997,0.3461,0.4082,0.6579,0.5038
1180,water_potability.csv,Outlier,0.2,Organic_carbon,RidgeClassifier,0.6936,,0.3918,0.6486,0.4885
1181,water_potability.csv,Outlier,0.2,Organic_carbon,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1182,water_potability.csv,Outlier,0.2,Organic_carbon,QuadraticDiscriminantAnalysis,0.6037,0.4651,0.3592,0.4607,0.4037
1183,water_potability.csv,Outlier,0.2,Organic_carbon,GaussianNB,0.6387,0.3364,0.0857,0.6176,0.1505
1184,water_potability.csv,Outlier,0.2,Organic_carbon,DecisionTreeClassifier,0.7546,0.5,0.6286,0.6875,0.6567
1185,water_potability.csv,Outlier,0.2,Organic_carbon,SVC,0.6265,0.5072,0.0,0.0,0.0
1186,water_potability.csv,Outlier,0.2,Organic_carbon,SGDClassifier,0.6265,,0.0,0.0,0.0
1187,water_potability.csv,Outlier,0.2,Organic_carbon,KNeighborsClassifier,0.6311,0.4631,0.4939,0.5063,0.5
1188,water_potability.csv,Outlier,0.2,Organic_carbon,GaussianProcessClassifier,0.6098,0.5,0.4898,0.4781,0.4839
1189,water_potability.csv,Outlier,0.2,Organic_carbon,MLPClassifier,0.5229,0.4848,0.4204,0.3759,0.3969
1190,water_potability.csv,Outlier,0.4,Organic_carbon,CatBoostClassifier,0.8476,0.3543,0.7592,0.8194,0.7881
1191,water_potability.csv,Outlier,0.4,Organic_carbon,GradientBoostingClassifier,0.8415,0.3428,0.7306,0.8249,0.7749
1192,water_potability.csv,Outlier,0.4,Organic_carbon,RandomForestClassifier,0.8491,0.384,0.7592,0.823,0.7898
1193,water_potability.csv,Outlier,0.4,Organic_carbon,AdaBoostClassifier,0.8384,0.3032,0.7388,0.8117,0.7735
1194,water_potability.csv,Outlier,0.4,Organic_carbon,ExtraTreesClassifier,0.8476,0.3657,0.7673,0.8139,0.7899
1195,water_potability.csv,Outlier,0.4,Organic_carbon,LogisticRegression,0.6905,0.3489,0.3796,0.6458,0.4781
1196,water_potability.csv,Outlier,0.4,Organic_carbon,RidgeClassifier,0.6845,,0.3592,0.6377,0.4595
1197,water_potability.csv,Outlier,0.4,Organic_carbon,LinearDiscriminantAnalysis,0.6875,0.3435,0.3714,0.6408,0.4703
1198,water_potability.csv,Outlier,0.4,Organic_carbon,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1199,water_potability.csv,Outlier,0.4,Organic_carbon,GaussianNB,0.625,0.3536,0.0,0.0,0.0
1200,water_potability.csv,Outlier,0.4,Organic_carbon,QuadraticDiscriminantAnalysis,0.6067,0.4678,0.3347,0.4633,0.3886
1201,water_potability.csv,Outlier,0.4,Organic_carbon,SVC,0.6265,0.5056,0.0,0.0,0.0
1202,water_potability.csv,Outlier,0.4,Organic_carbon,DecisionTreeClassifier,0.8018,0.5,0.751,0.7273,0.739
1203,water_potability.csv,Outlier,0.4,Organic_carbon,SGDClassifier,0.6265,,0.0,0.0,0.0
1204,water_potability.csv,Outlier,0.4,Organic_carbon,KNeighborsClassifier,0.6311,0.4631,0.4939,0.5063,0.5
1205,water_potability.csv,Outlier,0.4,Organic_carbon,MLPClassifier,0.5198,0.4796,0.4327,0.3759,0.4023
1206,water_potability.csv,Outlier,0.4,Organic_carbon,GaussianProcessClassifier,0.6098,0.5,0.4898,0.4781,0.4839
1207,water_potability.csv,Outlier,0.6,Organic_carbon,CatBoostClassifier,0.8521,0.3554,0.7673,0.8246,0.7949
1208,water_potability.csv,Outlier,0.6,Organic_carbon,GradientBoostingClassifier,0.8445,0.3328,0.7388,0.8265,0.7802
