",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
1110,loan_approval.csv,Outlier,0.2, loan_term,RidgeClassifier,0.9391,,0.9268,0.9744,0.95
1111,loan_approval.csv,Outlier,0.2, loan_term,DecisionTreeClassifier,0.9578,0.5,0.9587,0.9733,0.966
1112,loan_approval.csv,Outlier,0.2, loan_term,ExtraTreesClassifier,0.9415,0.7725,0.9381,0.9671,0.9524
1113,loan_approval.csv,Outlier,0.2, loan_term,QuadraticDiscriminantAnalysis,0.918,0.824,0.9325,0.936,0.9342
1114,loan_approval.csv,Outlier,0.2, loan_term,LogisticRegression,0.7658,0.7883,0.9156,0.7589,0.8299
1115,loan_approval.csv,Outlier,0.2, loan_term,GaussianNB,0.6241,0.7809,1.0,0.6241,0.7686
1116,loan_approval.csv,Outlier,0.2, loan_term,SVC,0.6241,0.5,1.0,0.6241,0.7686
1117,loan_approval.csv,Outlier,0.2, loan_term,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1118,loan_approval.csv,Outlier,0.2, loan_term,KNeighborsClassifier,0.5714,0.4864,0.7824,0.6252,0.695
1119,loan_approval.csv,Outlier,0.2, loan_term,MLPClassifier,0.5,0.5,0.5216,0.6178,0.5656
1120,loan_approval.csv,Outlier,0.2, loan_term,SGDClassifier,0.6241,,1.0,0.6241,0.7686
1121,loan_approval.csv,Outlier,0.2, loan_term,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1122,loan_approval.csv,Outlier,0.4, loan_term,CatBoostClassifier,0.9625,0.8327,0.9493,0.9902,0.9693
1123,loan_approval.csv,Outlier,0.4, loan_term,GradientBoostingClassifier,0.9614,0.8693,0.9493,0.9883,0.9684
1124,loan_approval.csv,Outlier,0.4, loan_term,RandomForestClassifier,0.9614,0.6625,0.9512,0.9864,0.9685
1125,loan_approval.csv,Outlier,0.4, loan_term,AdaBoostClassifier,0.9707,0.8208,0.9775,0.9757,0.9766
1126,loan_approval.csv,Outlier,0.4, loan_term,RidgeClassifier,0.9379,,0.925,0.9743,0.949
1127,loan_approval.csv,Outlier,0.4, loan_term,LinearDiscriminantAnalysis,0.9391,0.6801,0.925,0.9762,0.9499
1128,loan_approval.csv,Outlier,0.4, loan_term,ExtraTreesClassifier,0.9426,0.78,0.94,0.9672,0.9534
1129,loan_approval.csv,Outlier,0.4, loan_term,DecisionTreeClassifier,0.9555,0.5,0.955,0.9732,0.964
1130,loan_approval.csv,Outlier,0.4, loan_term,QuadraticDiscriminantAnalysis,0.9098,0.8314,0.9306,0.9254,0.928
1131,loan_approval.csv,Outlier,0.4, loan_term,LogisticRegression,0.7389,0.7808,0.9099,0.7348,0.8131
1132,loan_approval.csv,Outlier,0.4, loan_term,GaussianNB,0.6241,0.7809,1.0,0.6241,0.7686
1133,loan_approval.csv,Outlier,0.4, loan_term,SVC,0.6241,0.5,1.0,0.6241,0.7686
1134,loan_approval.csv,Outlier,0.4, loan_term,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1135,loan_approval.csv,Outlier,0.4, loan_term,KNeighborsClassifier,0.5714,0.4864,0.7824,0.6252,0.695
1136,loan_approval.csv,Outlier,0.4, loan_term,SGDClassifier,0.6241,,1.0,0.6241,0.7686
1137,loan_approval.csv,Outlier,0.4, loan_term,MLPClassifier,0.4883,0.5,0.5047,0.6086,0.5518
1138,loan_approval.csv,Outlier,0.4, loan_term,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1139,loan_approval.csv,Outlier,0.6, loan_term,RandomForestClassifier,0.9555,0.7579,0.9343,0.994,0.9632
1140,loan_approval.csv,Outlier,0.6, loan_term,CatBoostClassifier,0.9614,0.8911,0.9456,0.9921,0.9683
1141,loan_approval.csv,Outlier,0.6, loan_term,AdaBoostClassifier,0.9555,0.8227,0.9493,0.9787,0.9638
1142,loan_approval.csv,Outlier,0.6, loan_term,GradientBoostingClassifier,0.9614,0.8905,0.9456,0.9921,0.9683
1143,loan_approval.csv,Outlier,0.6, loan_term,RidgeClassifier,0.9368,,0.9231,0.9743,0.948
1144,loan_approval.csv,Outlier,0.6, loan_term,LinearDiscriminantAnalysis,0.9368,0.6822,0.9231,0.9743,0.948
1145,loan_approval.csv,Outlier,0.6, loan_term,ExtraTreesClassifier,0.9297,0.7909,0.9268,0.9592,0.9427
1146,loan_approval.csv,Outlier,0.6, loan_term,DecisionTreeClassifier,0.9543,0.5,0.9568,0.9696,0.9632
1147,loan_approval.csv,Outlier,0.6, loan_term,QuadraticDiscriminantAnalysis,0.9098,0.8342,0.9306,0.9254,0.928
1148,loan_approval.csv,Outlier,0.6, loan_term,LogisticRegression,0.7307,0.7767,0.9062,0.7285,0.8077
1149,loan_approval.csv,Outlier,0.6, loan_term,GaussianNB,0.6241,0.7809,1.0,0.6241,0.7686
1150,loan_approval.csv,Outlier,0.6, loan_term,SVC,0.6241,0.5,1.0,0.6241,0.7686
1151,loan_approval.csv,Outlier,0.6, loan_term,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1152,loan_approval.csv,Outlier,0.6, loan_term,KNeighborsClassifier,0.5714,0.4864,0.7824,0.6252,0.695
1153,loan_approval.csv,Outlier,0.6, loan_term,MLPClassifier,0.5726,0.5,0.8518,0.6135,0.7133
1154,loan_approval.csv,Outlier,0.6, loan_term,SGDClassifier,0.6241,,1.0,0.6241,0.7686
1155,loan_approval.csv,Outlier,0.6, loan_term,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1156,loan_approval.csv,Outlier,0.8, loan_term,CatBoostClassifier,0.959,0.9098,0.94,0.994,0.9662
1157,loan_approval.csv,Outlier,0.8, loan_term,RandomForestClassifier,0.9485,0.8515,0.9231,0.9939,0.9572
1158,loan_approval.csv,Outlier,0.8, loan_term,GradientBoostingClassifier,0.9532,0.9107,0.9306,0.994,0.9612
1159,loan_approval.csv,Outlier,0.8, loan_term,AdaBoostClassifier,0.9508,0.8978,0.9287,0.992,0.9593
1160,loan_approval.csv,Outlier,0.8, loan_term,RidgeClassifier,0.9368,,0.9231,0.9743,0.948
1161,loan_approval.csv,Outlier,0.8, loan_term,LinearDiscriminantAnalysis,0.9368,0.6841,0.9231,0.9743,0.948
1162,loan_approval.csv,Outlier,0.8, loan_term,ExtraTreesClassifier,0.9286,0.8234,0.9306,0.9538,0.9421
1163,loan_approval.csv,Outlier,0.8, loan_term,QuadraticDiscriminantAnalysis,0.9087,0.838,0.9287,0.9252,0.927
1164,loan_approval.csv,Outlier,0.8, loan_term,DecisionTreeClassifier,0.9614,0.5,0.9662,0.9717,0.969
1165,loan_approval.csv,Outlier,0.8, loan_term,LogisticRegression,0.7283,0.7713,0.9081,0.7256,0.8067
1166,loan_approval.csv,Outlier,0.8, loan_term,GaussianNB,0.6241,0.7809,1.0,0.6241,0.7686
1167,loan_approval.csv,Outlier,0.8, loan_term,SVC,0.6241,0.5,1.0,0.6241,0.7686
1168,loan_approval.csv,Outlier,0.8, loan_term,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1169,loan_approval.csv,Outlier,0.8, loan_term,KNeighborsClassifier,0.5714,0.4864,0.7824,0.6252,0.695
1170,loan_approval.csv,Outlier,0.8, loan_term,MLPClassifier,0.5667,0.4991,0.7617,0.6256,0.687
1171,loan_approval.csv,Outlier,0.8, loan_term,SGDClassifier,0.6241,,1.0,0.6241,0.7686
1172,loan_approval.csv,Outlier,0.8, loan_term,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1173,loan_approval.csv,Outlier,0.2, cibil_score,CatBoostClassifier,0.9508,0.9128,0.9306,0.99,0.9594
1174,loan_approval.csv,Outlier,0.2, cibil_score,AdaBoostClassifier,0.9485,0.9143,0.925,0.992,0.9573
1175,loan_approval.csv,Outlier,0.2, cibil_score,GradientBoostingClassifier,0.9485,0.92,0.9268,0.99,0.9574
1176,loan_approval.csv,Outlier,0.2, cibil_score,RandomForestClassifier,0.9508,0.8415,0.9268,0.994,0.9592
1177,loan_approval.csv,Outlier,0.2, cibil_score,DecisionTreeClassifier,0.9719,0.5,0.9794,0.9757,0.9775
1178,loan_approval.csv,Outlier,0.2, cibil_score,ExtraTreesClassifier,0.9145,0.8376,0.9437,0.9212,0.9323
1179,loan_approval.csv,Outlier,0.2, cibil_score,QuadraticDiscriminantAnalysis,0.6651,0.838,0.9456,0.6623,0.779
1180,loan_approval.csv,Outlier,0.2, cibil_score,LinearDiscriminantAnalysis,0.6569,0.9176,0.9925,0.6467,0.7831
1181,loan_approval.csv,Outlier,0.2, cibil_score,GaussianNB,0.6241,0.7155,1.0,0.6241,0.7686
1182,loan_approval.csv,Outlier,0.2, cibil_score,RidgeClassifier,0.6511,,0.9944,0.6424,0.7806
1183,loan_approval.csv,Outlier,0.2, cibil_score,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1184,loan_approval.csv,Outlier,0.2, cibil_score,SVC,0.6241,0.5,1.0,0.6241,0.7686
1185,loan_approval.csv,Outlier,0.2, cibil_score,LogisticRegression,0.6311,0.8602,0.9906,0.6301,0.7702
1186,loan_approval.csv,Outlier,0.2, cibil_score,KNeighborsClassifier,0.5714,0.4864,0.7824,0.6252,0.695
1187,loan_approval.csv,Outlier,0.2, cibil_score,MLPClassifier,0.4859,0.5,0.439,0.6257,0.516
1188,loan_approval.csv,Outlier,0.2, cibil_score,SGDClassifier,0.6241,,1.0,0.6241,0.7686
1189,loan_approval.csv,Outlier,0.2, cibil_score,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1190,loan_approval.csv,Outlier,0.4, cibil_score,GradientBoostingClassifier,0.9485,0.9216,0.9268,0.99,0.9574
1191,loan_approval.csv,Outlier,0.4, cibil_score,AdaBoostClassifier,0.9473,0.9125,0.9212,0.9939,0.9562
1192,loan_approval.csv,Outlier,0.4, cibil_score,CatBoostClassifier,0.952,0.9042,0.9306,0.992,0.9603
1193,loan_approval.csv,Outlier,0.4, cibil_score,RandomForestClassifier,0.9485,0.8038,0.9231,0.9939,0.9572
1194,loan_approval.csv,Outlier,0.4, cibil_score,DecisionTreeClassifier,0.9696,0.5,0.97,0.981,0.9755
1195,loan_approval.csv,Outlier,0.4, cibil_score,ExtraTreesClassifier,0.9087,0.842,0.9418,0.9144,0.9279
1196,loan_approval.csv,Outlier,0.4, cibil_score,GaussianNB,0.6241,0.6381,1.0,0.6241,0.7686
1197,loan_approval.csv,Outlier,0.4, cibil_score,SVC,0.6241,0.5,1.0,0.6241,0.7686
1198,loan_approval.csv,Outlier,0.4, cibil_score,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1199,loan_approval.csv,Outlier,0.4, cibil_score,RidgeClassifier,0.6241,,1.0,0.6241,0.7686
1200,loan_approval.csv,Outlier,0.4, cibil_score,LinearDiscriminantAnalysis,0.6241,0.8043,1.0,0.6241,0.7686
1201,loan_approval.csv,Outlier,0.4, cibil_score,QuadraticDiscriminantAnalysis,0.6253,0.6943,0.9512,0.633,0.7601
1202,loan_approval.csv,Outlier,0.4, cibil_score,LogisticRegression,0.6241,0.813,1.0,0.6241,0.7686
1203,loan_approval.csv,Outlier,0.4, cibil_score,KNeighborsClassifier,0.5714,0.4864,0.7824,0.6252,0.695
1204,loan_approval.csv,Outlier,0.4, cibil_score,MLPClassifier,0.5281,0.5,0.7167,0.6025,0.6547
1205,loan_approval.csv,Outlier,0.4, cibil_score,SGDClassifier,0.6241,,1.0,0.6241,0.7686
1206,loan_approval.csv,Outlier,0.4, cibil_score,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1207,loan_approval.csv,Outlier,0.6, cibil_score,AdaBoostClassifier,0.9473,0.9149,0.9212,0.9939,0.9562
1208,loan_approval.csv,Outlier,0.6, cibil_score,GradientBoostingClassifier,0.9496,0.9186,0.925,0.994,0.9582
1209,loan_approval.csv,Outlier,0.6, cibil_score,RandomForestClassifier,0.952,0.7713,0.9287,0.994,0.9602
1210,loan_approval.csv,Outlier,0.6, cibil_score,CatBoostClassifier,0.952,0.8881,0.9306,0.992,0.9603
1211,loan_approval.csv,Outlier,0.6, cibil_score,ExtraTreesClassifier,0.8981,0.8274,0.9512,0.8926,0.921
1212,loan_approval.csv,Outlier,0.6, cibil_score,DecisionTreeClassifier,0.9684,0.5,0.9644,0.9847,0.9744
1213,loan_approval.csv,Outlier,0.6, cibil_score,GaussianNB,0.6241,0.5911,1.0,0.6241,0.7686
1214,loan_approval.csv,Outlier,0.6, cibil_score,SVC,0.6241,0.5,1.0,0.6241,0.7686
1215,loan_approval.csv,Outlier,0.6, cibil_score,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1216,loan_approval.csv,Outlier,0.6, cibil_score,LinearDiscriminantAnalysis,0.6241,0.6792,1.0,0.6241,0.7686
1217,loan_approval.csv,Outlier,0.6, cibil_score,RidgeClassifier,0.6241,,1.0,0.6241,0.7686
1218,loan_approval.csv,Outlier,0.6, cibil_score,LogisticRegression,0.6241,0.6798,1.0,0.6241,0.7686
1219,loan_approval.csv,Outlier,0.6, cibil_score,QuadraticDiscriminantAnalysis,0.6171,0.6066,0.9512,0.6275,0.7562
1220,loan_approval.csv,Outlier,0.6, cibil_score,KNeighborsClassifier,0.5714,0.4864,0.7824,0.6252,0.695
1221,loan_approval.csv,Outlier,0.6, cibil_score,MLPClassifier,0.459,0.5,0.3189,0.632,0.4239
1222,loan_approval.csv,Outlier,0.6, cibil_score,SGDClassifier,0.6241,,1.0,0.6241,0.7686
1223,loan_approval.csv,Outlier,0.6, cibil_score,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1224,loan_approval.csv,Outlier,0.8, cibil_score,AdaBoostClassifier,0.9485,0.9414,0.9231,0.9939,0.9572
1225,loan_approval.csv,Outlier,0.8, cibil_score,CatBoostClassifier,0.9543,0.8433,0.94,0.9862,0.9625
1226,loan_approval.csv,Outlier,0.8, cibil_score,GradientBoostingClassifier,0.9496,0.8749,0.9325,0.9861,0.9585
1227,loan_approval.csv,Outlier,0.8, cibil_score,RandomForestClassifier,0.9602,0.7513,0.9418,0.9941,0.9672
1228,loan_approval.csv,Outlier,0.8, cibil_score,ExtraTreesClassifier,0.9157,0.828,0.9606,0.9094,0.9343
1229,loan_approval.csv,Outlier,0.8, cibil_score,GaussianNB,0.6241,0.523,1.0,0.6241,0.7686
1230,loan_approval.csv,Outlier,0.8, cibil_score,SVC,0.6241,0.5,1.0,0.6241,0.7686
1231,loan_approval.csv,Outlier,0.8, cibil_score,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1232,loan_approval.csv,Outlier,0.8, cibil_score,LogisticRegression,0.6241,0.5665,1.0,0.6241,0.7686
1233,loan_approval.csv,Outlier,0.8, cibil_score,RidgeClassifier,0.6241,,1.0,0.6241,0.7686
1234,loan_approval.csv,Outlier,0.8, cibil_score,LinearDiscriminantAnalysis,0.6241,0.5298,1.0,0.6241,0.7686
1235,loan_approval.csv,Outlier,0.8, cibil_score,DecisionTreeClassifier,0.9684,0.5,0.9644,0.9847,0.9744
1236,loan_approval.csv,Outlier,0.8, cibil_score,QuadraticDiscriminantAnalysis,0.6148,0.5241,0.955,0.6253,0.7558
1237,loan_approval.csv,Outlier,0.8, cibil_score,KNeighborsClassifier,0.5714,0.4864,0.7824,0.6252,0.695
1238,loan_approval.csv,Outlier,0.8, cibil_score,MLPClassifier,0.541,0.5,0.6979,0.6169,0.6549
1239,loan_approval.csv,Outlier,0.8, cibil_score,SGDClassifier,0.6241,,1.0,0.6241,0.7686
1240,loan_approval.csv,Outlier,0.8, cibil_score,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1241,loan_approval.csv,Outlier,0.2, residential_assets_value,GradientBoostingClassifier,0.9532,0.8808,0.9381,0.9862,0.9615
1242,loan_approval.csv,Outlier,0.2, residential_assets_value,CatBoostClassifier,0.952,0.8306,0.9362,0.9862,0.9605
1243,loan_approval.csv,Outlier,0.2, residential_assets_value,AdaBoostClassifier,0.9473,0.9322,0.9212,0.9939,0.9562
1244,loan_approval.csv,Outlier,0.2, residential_assets_value,RandomForestClassifier,0.9602,0.7749,0.9437,0.9921,0.9673
1245,loan_approval.csv,Outlier,0.2, residential_assets_value,ExtraTreesClassifier,0.9087,0.8608,0.9531,0.9055,0.9287
1246,loan_approval.csv,Outlier,0.2, residential_assets_value,LogisticRegression,0.6241,0.5669,1.0,0.6241,0.7686
1247,loan_approval.csv,Outlier,0.2, residential_assets_value,GaussianNB,0.6241,0.5192,1.0,0.6241,0.7686
1248,loan_approval.csv,Outlier,0.2, residential_assets_value,SVC,0.6241,0.5,1.0,0.6241,0.7686
1249,loan_approval.csv,Outlier,0.2, residential_assets_value,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1250,loan_approval.csv,Outlier,0.2, residential_assets_value,RidgeClassifier,0.6241,,1.0,0.6241,0.7686
1251,loan_approval.csv,Outlier,0.2, residential_assets_value,LinearDiscriminantAnalysis,0.6241,0.5294,1.0,0.6241,0.7686
1252,loan_approval.csv,Outlier,0.2, residential_assets_value,DecisionTreeClassifier,0.9625,0.5,0.9625,0.9771,0.9698
1253,loan_approval.csv,Outlier,0.2, residential_assets_value,QuadraticDiscriminantAnalysis,0.6124,0.5184,0.955,0.6238,0.7546
1254,loan_approval.csv,Outlier,0.2, residential_assets_value,KNeighborsClassifier,0.5714,0.4856,0.7824,0.6252,0.695
1255,loan_approval.csv,Outlier,0.2, residential_assets_value,MLPClassifier,0.5867,0.5,0.8743,0.6197,0.7253
1256,loan_approval.csv,Outlier,0.2, residential_assets_value,SGDClassifier,0.4098,,0.1201,0.6465,0.2025
1257,loan_approval.csv,Outlier,0.2, residential_assets_value,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1258,loan_approval.csv,Outlier,0.4, residential_assets_value,GradientBoostingClassifier,0.9532,0.8589,0.9381,0.9862,0.9615
1259,loan_approval.csv,Outlier,0.4, residential_assets_value,AdaBoostClassifier,0.9473,0.9303,0.9212,0.9939,0.9562
1260,loan_approval.csv,Outlier,0.4, residential_assets_value,CatBoostClassifier,0.9555,0.8294,0.9418,0.9862,0.9635
1261,loan_approval.csv,Outlier,0.4, residential_assets_value,RandomForestClassifier,0.9578,0.7728,0.94,0.9921,0.9653
1262,loan_approval.csv,Outlier,0.4, residential_assets_value,ExtraTreesClassifier,0.9145,0.8359,0.9568,0.9107,0.9332
1263,loan_approval.csv,Outlier,0.4, residential_assets_value,GaussianNB,0.6241,0.5203,1.0,0.6241,0.7686
1264,loan_approval.csv,Outlier,0.4, residential_assets_value,SVC,0.6241,0.5,1.0,0.6241,0.7686
1265,loan_approval.csv,Outlier,0.4, residential_assets_value,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1266,loan_approval.csv,Outlier,0.4, residential_assets_value,LogisticRegression,0.6241,0.5683,1.0,0.6241,0.7686
1267,loan_approval.csv,Outlier,0.4, residential_assets_value,RidgeClassifier,0.6241,,1.0,0.6241,0.7686
1268,loan_approval.csv,Outlier,0.4, residential_assets_value,LinearDiscriminantAnalysis,0.6241,0.531,1.0,0.6241,0.7686
1269,loan_approval.csv,Outlier,0.4, residential_assets_value,DecisionTreeClassifier,0.9672,0.5,0.9625,0.9846,0.9734
1270,loan_approval.csv,Outlier,0.4, residential_assets_value,QuadraticDiscriminantAnalysis,0.6101,0.5225,0.9512,0.6229,0.7528
1271,loan_approval.csv,Outlier,0.4, residential_assets_value,KNeighborsClassifier,0.5726,0.4856,0.7842,0.6257,0.6961
1272,loan_approval.csv,Outlier,0.4, residential_assets_value,MLPClassifier,0.5585,0.5,0.7373,0.6238,0.6758
1273,loan_approval.csv,Outlier,0.4, residential_assets_value,SGDClassifier,0.6241,,1.0,0.6241,0.7686
1274,loan_approval.csv,Outlier,0.4, residential_assets_value,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1275,loan_approval.csv,Outlier,0.6, residential_assets_value,GradientBoostingClassifier,0.9496,0.8999,0.9325,0.9861,0.9585
1276,loan_approval.csv,Outlier,0.6, residential_assets_value,CatBoostClassifier,0.9496,0.8346,0.9325,0.9861,0.9585
1277,loan_approval.csv,Outlier,0.6, residential_assets_value,AdaBoostClassifier,0.9496,0.9304,0.925,0.994,0.9582
1278,loan_approval.csv,Outlier,0.6, residential_assets_value,RandomForestClassifier,0.959,0.7453,0.9418,0.9921,0.9663
1279,loan_approval.csv,Outlier,0.6, residential_assets_value,ExtraTreesClassifier,0.9075,0.8518,0.9587,0.8996,0.9282
1280,loan_approval.csv,Outlier,0.6, residential_assets_value,LogisticRegression,0.6241,0.5688,1.0,0.6241,0.7686
1281,loan_approval.csv,Outlier,0.6, residential_assets_value,GaussianNB,0.6241,0.5197,1.0,0.6241,0.7686
1282,loan_approval.csv,Outlier,0.6, residential_assets_value,SVC,0.6241,0.5,1.0,0.6241,0.7686
1283,loan_approval.csv,Outlier,0.6, residential_assets_value,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1284,loan_approval.csv,Outlier,0.6, residential_assets_value,RidgeClassifier,0.6241,,1.0,0.6241,0.7686
1285,loan_approval.csv,Outlier,0.6, residential_assets_value,LinearDiscriminantAnalysis,0.6241,0.5318,1.0,0.6241,0.7686
1286,loan_approval.csv,Outlier,0.6, residential_assets_value,DecisionTreeClassifier,0.9672,0.5,0.9662,0.981,0.9735
1287,loan_approval.csv,Outlier,0.6, residential_assets_value,QuadraticDiscriminantAnalysis,0.6089,0.5258,0.9531,0.6218,0.7526
1288,loan_approval.csv,Outlier,0.6, residential_assets_value,SGDClassifier,0.623,,0.9962,0.624,0.7673
1289,loan_approval.csv,Outlier,0.6, residential_assets_value,KNeighborsClassifier,0.5714,0.484,0.7824,0.6252,0.695
1290,loan_approval.csv,Outlier,0.6, residential_assets_value,MLPClassifier,0.5691,0.5,0.7974,0.6204,0.6979
1291,loan_approval.csv,Outlier,0.6, residential_assets_value,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1292,loan_approval.csv,Outlier,0.8, residential_assets_value,GradientBoostingClassifier,0.9532,0.8874,0.9381,0.9862,0.9615
1293,loan_approval.csv,Outlier,0.8, residential_assets_value,AdaBoostClassifier,0.9496,0.9364,0.925,0.994,0.9582
1294,loan_approval.csv,Outlier,0.8, residential_assets_value,CatBoostClassifier,0.9555,0.8523,0.94,0.9882,0.9635
1295,loan_approval.csv,Outlier,0.8, residential_assets_value,RandomForestClassifier,0.9625,0.7586,0.9475,0.9921,0.9693
1296,loan_approval.csv,Outlier,0.8, residential_assets_value,ExtraTreesClassifier,0.8923,0.8278,0.9456,0.8889,0.9164
1297,loan_approval.csv,Outlier,0.8, residential_assets_value,LogisticRegression,0.6241,0.5703,1.0,0.6241,0.7686
1298,loan_approval.csv,Outlier,0.8, residential_assets_value,GaussianNB,0.6241,0.5191,1.0,0.6241,0.7686
1299,loan_approval.csv,Outlier,0.8, residential_assets_value,SVC,0.6241,0.5,1.0,0.6241,0.7686
1300,loan_approval.csv,Outlier,0.8, residential_assets_value,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1301,loan_approval.csv,Outlier,0.8, residential_assets_value,LinearDiscriminantAnalysis,0.6241,0.5335,1.0,0.6241,0.7686
1302,loan_approval.csv,Outlier,0.8, residential_assets_value,RidgeClassifier,0.6241,,1.0,0.6241,0.7686
1303,loan_approval.csv,Outlier,0.8, residential_assets_value,DecisionTreeClassifier,0.966,0.5,0.9644,0.9809,0.9726
1304,loan_approval.csv,Outlier,0.8, residential_assets_value,QuadraticDiscriminantAnalysis,0.6089,0.5286,0.9531,0.6218,0.7526
1305,loan_approval.csv,Outlier,0.8, residential_assets_value,MLPClassifier,0.5316,0.5,0.6623,0.6161,0.6383
1306,loan_approval.csv,Outlier,0.8, residential_assets_value,KNeighborsClassifier,0.5703,0.484,0.7805,0.6246,0.6939
1307,loan_approval.csv,Outlier,0.8, residential_assets_value,SGDClassifier,0.3864,,0.1201,0.5378,0.1963
1308,loan_approval.csv,Outlier,0.8, residential_assets_value,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1309,loan_approval.csv,Outlier,0.2, commercial_assets_value,AdaBoostClassifier,0.9496,0.9224,0.925,0.994,0.9582
1310,loan_approval.csv,Outlier,0.2, commercial_assets_value,GradientBoostingClassifier,0.9485,0.8878,0.9287,0.988,0.9574
1311,loan_approval.csv,Outlier,0.2, commercial_assets_value,CatBoostClassifier,0.9555,0.8443,0.94,0.9882,0.9635
1312,loan_approval.csv,Outlier,0.2, commercial_assets_value,RandomForestClassifier,0.9578,0.8074,0.9381,0.994,0.9653
1313,loan_approval.csv,Outlier,0.2, commercial_assets_value,ExtraTreesClassifier,0.9063,0.8289,0.94,0.9126,0.9261
1314,loan_approval.csv,Outlier,0.2, commercial_assets_value,GaussianNB,0.6241,0.5279,1.0,0.6241,0.7686
1315,loan_approval.csv,Outlier,0.2, commercial_assets_value,SVC,0.6241,0.5,1.0,0.6241,0.7686
1316,loan_approval.csv,Outlier,0.2, commercial_assets_value,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1317,loan_approval.csv,Outlier,0.2, commercial_assets_value,RidgeClassifier,0.6241,,1.0,0.6241,0.7686
1318,loan_approval.csv,Outlier,0.2, commercial_assets_value,LinearDiscriminantAnalysis,0.6241,0.55,1.0,0.6241,0.7686
1319,loan_approval.csv,Outlier,0.2, commercial_assets_value,LogisticRegression,0.6241,0.5812,1.0,0.6241,0.7686
1320,loan_approval.csv,Outlier,0.2, commercial_assets_value,DecisionTreeClassifier,0.966,0.5,0.9587,0.9865,0.9724
1321,loan_approval.csv,Outlier,0.2, commercial_assets_value,QuadraticDiscriminantAnalysis,0.6241,0.5405,1.0,0.6241,0.7686
1322,loan_approval.csv,Outlier,0.2, commercial_assets_value,KNeighborsClassifier,0.5703,0.4848,0.7805,0.6246,0.6939
1323,loan_approval.csv,Outlier,0.2, commercial_assets_value,SGDClassifier,0.6241,,1.0,0.6241,0.7686
1324,loan_approval.csv,Outlier,0.2, commercial_assets_value,MLPClassifier,0.4778,0.5,0.4409,0.6136,0.5131
1325,loan_approval.csv,Outlier,0.2, commercial_assets_value,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
1326,loan_approval.csv,Outlier,0.4, commercial_assets_value,AdaBoostClassifier,0.9496,0.9346,0.925,0.994,0.9582
1327,loan_approval.csv,Outlier,0.4, commercial_assets_value,GradientBoostingClassifier,0.9508,0.8943,0.9325,0.9881,0.9595
1328,loan_approval.csv,Outlier,0.4, commercial_assets_value,CatBoostClassifier,0.9532,0.8477,0.9343,0.9901,0.9614
1329,loan_approval.csv,Outlier,0.4, commercial_assets_value,RandomForestClassifier,0.9649,0.7653,0.9493,0.9941,0.9712
1330,loan_approval.csv,Outlier,0.4, commercial_assets_value,ExtraTreesClassifier,0.918,0.8314,0.9568,0.9156,0.9358
1331,loan_approval.csv,Outlier,0.4, commercial_assets_value,GaussianNB,0.6241,0.5293,1.0,0.6241,0.7686
1332,loan_approval.csv,Outlier,0.4, commercial_assets_value,SVC,0.6241,0.5,1.0,0.6241,0.7686
1333,loan_approval.csv,Outlier,0.4, commercial_assets_value,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
1334,loan_approval.csv,Outlier,0.4, commercial_assets_value,RidgeClassifier,0.6241,,1.0,0.6241,0.7686
1335,loan_approval.csv,Outlier,0.4, commercial_assets_value,LinearDiscriminantAnalysis,0.6241,0.5537,1.0,0.6241,0.7686
1336,loan_approval.csv,Outlier,0.4, commercial_assets_value,LogisticRegression,0.6241,0.5853,1.0,0.6241,0.7686
1337,loan_approval.csv,Outlier,0.4, commercial_assets_value,DecisionTreeClassifier,0.9719,0.5,0.9662,0.9885,0.9772
