",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
536,citrus.csv,Outlier,0.6,diameter,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
537,citrus.csv,Outlier,0.6,diameter,RidgeClassifier,1.0,,1.0,1.0,1.0
538,citrus.csv,Outlier,0.6,diameter,QuadraticDiscriminantAnalysis,1.0,0.5179,1.0,1.0,1.0
539,citrus.csv,Outlier,0.6,diameter,LinearDiscriminantAnalysis,1.0,0.4966,1.0,1.0,1.0
540,citrus.csv,Outlier,0.6,diameter,SGDClassifier,0.9975,,1.0,0.9952,0.9976
541,citrus.csv,Outlier,0.6,diameter,GaussianNB,0.9635,0.4722,0.9698,0.9596,0.9647
542,citrus.csv,Outlier,0.6,diameter,SVC,0.4985,0.4046,0.0243,1.0,0.0475
543,citrus.csv,Outlier,0.6,diameter,DummyClassifier,0.486,0.5,0.0,0.0,0.0
544,citrus.csv,Outlier,0.8,diameter,LogisticRegression,1.0,0.5037,1.0,1.0,1.0
545,citrus.csv,Outlier,0.8,diameter,RandomForestClassifier,1.0,0.5084,1.0,1.0,1.0
546,citrus.csv,Outlier,0.8,diameter,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
547,citrus.csv,Outlier,0.8,diameter,CatBoostClassifier,1.0,0.3575,1.0,1.0,1.0
548,citrus.csv,Outlier,0.8,diameter,MLPClassifier,1.0,0.5247,1.0,1.0,1.0
549,citrus.csv,Outlier,0.8,diameter,GaussianProcessClassifier,1.0,0.5,1.0,1.0,1.0
550,citrus.csv,Outlier,0.8,diameter,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
551,citrus.csv,Outlier,0.8,diameter,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
552,citrus.csv,Outlier,0.8,diameter,ExtraTreesClassifier,1.0,0.4788,1.0,1.0,1.0
553,citrus.csv,Outlier,0.8,diameter,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
554,citrus.csv,Outlier,0.8,diameter,RidgeClassifier,1.0,,1.0,1.0,1.0
555,citrus.csv,Outlier,0.8,diameter,QuadraticDiscriminantAnalysis,1.0,0.5179,1.0,1.0,1.0
556,citrus.csv,Outlier,0.8,diameter,LinearDiscriminantAnalysis,1.0,0.4966,1.0,1.0,1.0
557,citrus.csv,Outlier,0.8,diameter,SGDClassifier,0.997,,1.0,0.9942,0.9971
558,citrus.csv,Outlier,0.8,diameter,GaussianNB,0.964,0.4736,0.9698,0.9605,0.9652
559,citrus.csv,Outlier,0.8,diameter,SVC,0.4915,0.4196,0.0107,1.0,0.0212
560,citrus.csv,Outlier,0.8,diameter,DummyClassifier,0.486,0.5,0.0,0.0,0.0
561,citrus.csv,Outlier,0.2,weight,RandomForestClassifier,1.0,0.5033,1.0,1.0,1.0
562,citrus.csv,Outlier,0.2,weight,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
563,citrus.csv,Outlier,0.2,weight,LogisticRegression,1.0,0.5036,1.0,1.0,1.0
564,citrus.csv,Outlier,0.2,weight,CatBoostClassifier,1.0,0.4516,1.0,1.0,1.0
565,citrus.csv,Outlier,0.2,weight,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
566,citrus.csv,Outlier,0.2,weight,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
567,citrus.csv,Outlier,0.2,weight,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
568,citrus.csv,Outlier,0.2,weight,ExtraTreesClassifier,0.9995,0.5001,1.0,0.999,0.9995
569,citrus.csv,Outlier,0.2,weight,GaussianProcessClassifier,1.0,0.5,1.0,1.0,1.0
570,citrus.csv,Outlier,0.2,weight,MLPClassifier,0.994,0.5009,0.9961,0.9922,0.9942
571,citrus.csv,Outlier,0.2,weight,RidgeClassifier,0.989,,0.9903,0.9883,0.9893
572,citrus.csv,Outlier,0.2,weight,LinearDiscriminantAnalysis,0.989,0.4856,0.9903,0.9883,0.9893
573,citrus.csv,Outlier,0.2,weight,QuadraticDiscriminantAnalysis,0.9845,0.4704,0.9854,0.9845,0.9849
574,citrus.csv,Outlier,0.2,weight,GaussianNB,0.9835,0.4631,0.9835,0.9844,0.9839
575,citrus.csv,Outlier,0.2,weight,SGDClassifier,0.9255,,0.8551,1.0,0.9219
576,citrus.csv,Outlier,0.2,weight,SVC,0.492,0.4885,0.0117,1.0,0.0231
577,citrus.csv,Outlier,0.2,weight,DummyClassifier,0.486,0.5,0.0,0.0,0.0
578,citrus.csv,Outlier,0.4,weight,RandomForestClassifier,1.0,0.4972,1.0,1.0,1.0
579,citrus.csv,Outlier,0.4,weight,LogisticRegression,1.0,0.5031,1.0,1.0,1.0
580,citrus.csv,Outlier,0.4,weight,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
581,citrus.csv,Outlier,0.4,weight,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
582,citrus.csv,Outlier,0.4,weight,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
583,citrus.csv,Outlier,0.4,weight,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
584,citrus.csv,Outlier,0.4,weight,CatBoostClassifier,1.0,0.4555,1.0,1.0,1.0
585,citrus.csv,Outlier,0.4,weight,GaussianProcessClassifier,1.0,0.5,1.0,1.0,1.0
586,citrus.csv,Outlier,0.4,weight,ExtraTreesClassifier,0.999,0.5023,0.999,0.999,0.999
587,citrus.csv,Outlier,0.4,weight,MLPClassifier,0.9925,0.5065,0.9942,0.9913,0.9927
588,citrus.csv,Outlier,0.4,weight,RidgeClassifier,0.989,,0.9903,0.9883,0.9893
589,citrus.csv,Outlier,0.4,weight,LinearDiscriminantAnalysis,0.989,0.4847,0.9903,0.9883,0.9893
590,citrus.csv,Outlier,0.4,weight,GaussianNB,0.983,0.4629,0.9835,0.9835,0.9835
591,citrus.csv,Outlier,0.4,weight,QuadraticDiscriminantAnalysis,0.984,0.4746,0.9854,0.9835,0.9845
592,citrus.csv,Outlier,0.4,weight,SGDClassifier,0.987,,0.999,0.9762,0.9875
593,citrus.csv,Outlier,0.4,weight,SVC,0.492,0.4977,0.0117,1.0,0.0231
594,citrus.csv,Outlier,0.4,weight,DummyClassifier,0.486,0.5,0.0,0.0,0.0
595,citrus.csv,Outlier,0.6,weight,RandomForestClassifier,1.0,0.4988,1.0,1.0,1.0
596,citrus.csv,Outlier,0.6,weight,LogisticRegression,1.0,0.5036,1.0,1.0,1.0
597,citrus.csv,Outlier,0.6,weight,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
598,citrus.csv,Outlier,0.6,weight,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
599,citrus.csv,Outlier,0.6,weight,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
600,citrus.csv,Outlier,0.6,weight,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
601,citrus.csv,Outlier,0.6,weight,CatBoostClassifier,1.0,0.4427,1.0,1.0,1.0
602,citrus.csv,Outlier,0.6,weight,GaussianProcessClassifier,1.0,0.5,1.0,1.0,1.0
603,citrus.csv,Outlier,0.6,weight,ExtraTreesClassifier,0.999,0.4865,0.999,0.999,0.999
604,citrus.csv,Outlier,0.6,weight,MLPClassifier,0.993,0.5169,0.9961,0.9903,0.9932
605,citrus.csv,Outlier,0.6,weight,RidgeClassifier,0.989,,0.9903,0.9883,0.9893
606,citrus.csv,Outlier,0.6,weight,LinearDiscriminantAnalysis,0.989,0.4853,0.9903,0.9883,0.9893
607,citrus.csv,Outlier,0.6,weight,QuadraticDiscriminantAnalysis,0.984,0.4728,0.9854,0.9835,0.9845
608,citrus.csv,Outlier,0.6,weight,GaussianNB,0.9835,0.4637,0.9844,0.9835,0.984
609,citrus.csv,Outlier,0.6,weight,SGDClassifier,0.951,,0.9047,1.0,0.9499
610,citrus.csv,Outlier,0.6,weight,SVC,0.492,0.4978,0.0117,1.0,0.0231
611,citrus.csv,Outlier,0.6,weight,DummyClassifier,0.486,0.5,0.0,0.0,0.0
612,citrus.csv,Outlier,0.8,weight,LogisticRegression,1.0,0.5036,1.0,1.0,1.0
613,citrus.csv,Outlier,0.8,weight,RandomForestClassifier,1.0,0.5031,1.0,1.0,1.0
614,citrus.csv,Outlier,0.8,weight,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
615,citrus.csv,Outlier,0.8,weight,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
616,citrus.csv,Outlier,0.8,weight,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
617,citrus.csv,Outlier,0.8,weight,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
618,citrus.csv,Outlier,0.8,weight,CatBoostClassifier,1.0,0.4512,1.0,1.0,1.0
619,citrus.csv,Outlier,0.8,weight,GaussianProcessClassifier,1.0,0.5,1.0,1.0,1.0
620,citrus.csv,Outlier,0.8,weight,ExtraTreesClassifier,0.998,0.5065,0.9981,0.9981,0.9981
621,citrus.csv,Outlier,0.8,weight,RidgeClassifier,0.9885,,0.9796,0.998,0.9887
622,citrus.csv,Outlier,0.8,weight,LinearDiscriminantAnalysis,0.986,0.4613,0.9737,0.999,0.9862
623,citrus.csv,Outlier,0.8,weight,GaussianNB,0.9835,0.4627,0.9844,0.9835,0.984
624,citrus.csv,Outlier,0.8,weight,QuadraticDiscriminantAnalysis,0.9825,0.4774,0.9669,0.999,0.9827
625,citrus.csv,Outlier,0.8,weight,MLPClassifier,0.979,0.5849,0.999,0.9616,0.98
626,citrus.csv,Outlier,0.8,weight,SGDClassifier,0.9895,,0.9844,0.9951,0.9897
627,citrus.csv,Outlier,0.8,weight,SVC,0.4915,0.4991,0.0107,1.0,0.0212
628,citrus.csv,Outlier,0.8,weight,DummyClassifier,0.486,0.5,0.0,0.0,0.0
629,citrus.csv,Outlier,0.2,red,LogisticRegression,1.0,0.4998,1.0,1.0,1.0
630,citrus.csv,Outlier,0.2,red,RandomForestClassifier,1.0,0.4951,1.0,1.0,1.0
631,citrus.csv,Outlier,0.2,red,CatBoostClassifier,1.0,0.8571,1.0,1.0,1.0
632,citrus.csv,Outlier,0.2,red,ExtraTreesClassifier,1.0,0.5084,1.0,1.0,1.0
633,citrus.csv,Outlier,0.2,red,SGDClassifier,1.0,,1.0,1.0,1.0
634,citrus.csv,Outlier,0.2,red,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
635,citrus.csv,Outlier,0.2,red,MLPClassifier,1.0,0.5531,1.0,1.0,1.0
636,citrus.csv,Outlier,0.2,red,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
637,citrus.csv,Outlier,0.2,red,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
638,citrus.csv,Outlier,0.2,red,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
639,citrus.csv,Outlier,0.2,red,RidgeClassifier,1.0,,1.0,1.0,1.0
640,citrus.csv,Outlier,0.2,red,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
641,citrus.csv,Outlier,0.2,red,QuadraticDiscriminantAnalysis,1.0,0.5021,1.0,1.0,1.0
642,citrus.csv,Outlier,0.2,red,GaussianProcessClassifier,1.0,0.5037,1.0,1.0,1.0
643,citrus.csv,Outlier,0.2,red,GaussianNB,0.9445,0.4789,0.9455,0.9464,0.946
644,citrus.csv,Outlier,0.2,red,SVC,0.5085,0.3564,0.0438,1.0,0.0839
645,citrus.csv,Outlier,0.2,red,DummyClassifier,0.486,0.5,0.0,0.0,0.0
646,citrus.csv,Outlier,0.4,red,LogisticRegression,1.0,0.4999,1.0,1.0,1.0
647,citrus.csv,Outlier,0.4,red,RandomForestClassifier,1.0,0.5075,1.0,1.0,1.0
648,citrus.csv,Outlier,0.4,red,CatBoostClassifier,1.0,0.8484,1.0,1.0,1.0
649,citrus.csv,Outlier,0.4,red,ExtraTreesClassifier,1.0,0.5147,1.0,1.0,1.0
650,citrus.csv,Outlier,0.4,red,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
651,citrus.csv,Outlier,0.4,red,MLPClassifier,1.0,0.5351,1.0,1.0,1.0
652,citrus.csv,Outlier,0.4,red,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
653,citrus.csv,Outlier,0.4,red,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
654,citrus.csv,Outlier,0.4,red,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
655,citrus.csv,Outlier,0.4,red,LinearDiscriminantAnalysis,1.0,0.5021,1.0,1.0,1.0
656,citrus.csv,Outlier,0.4,red,RidgeClassifier,1.0,,1.0,1.0,1.0
657,citrus.csv,Outlier,0.4,red,QuadraticDiscriminantAnalysis,1.0,0.5021,1.0,1.0,1.0
658,citrus.csv,Outlier,0.4,red,SGDClassifier,0.9995,,1.0,0.999,0.9995
659,citrus.csv,Outlier,0.4,red,GaussianNB,0.945,0.4813,0.9465,0.9465,0.9465
660,citrus.csv,Outlier,0.4,red,GaussianProcessClassifier,1.0,0.5013,1.0,1.0,1.0
661,citrus.csv,Outlier,0.4,red,SVC,0.5025,0.3744,0.0321,1.0,0.0622
662,citrus.csv,Outlier,0.4,red,DummyClassifier,0.486,0.5,0.0,0.0,0.0
663,citrus.csv,Outlier,0.6,red,LogisticRegression,1.0,0.4989,1.0,1.0,1.0
664,citrus.csv,Outlier,0.6,red,RandomForestClassifier,1.0,0.5093,1.0,1.0,1.0
665,citrus.csv,Outlier,0.6,red,CatBoostClassifier,1.0,0.8168,1.0,1.0,1.0
666,citrus.csv,Outlier,0.6,red,ExtraTreesClassifier,1.0,0.5169,1.0,1.0,1.0
667,citrus.csv,Outlier,0.6,red,SGDClassifier,1.0,,1.0,1.0,1.0
668,citrus.csv,Outlier,0.6,red,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
669,citrus.csv,Outlier,0.6,red,MLPClassifier,1.0,0.509,1.0,1.0,1.0
670,citrus.csv,Outlier,0.6,red,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
671,citrus.csv,Outlier,0.6,red,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
672,citrus.csv,Outlier,0.6,red,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
673,citrus.csv,Outlier,0.6,red,RidgeClassifier,1.0,,1.0,1.0,1.0
674,citrus.csv,Outlier,0.6,red,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
675,citrus.csv,Outlier,0.6,red,QuadraticDiscriminantAnalysis,1.0,0.5021,1.0,1.0,1.0
676,citrus.csv,Outlier,0.6,red,GaussianNB,0.945,0.4812,0.9465,0.9465,0.9465
677,citrus.csv,Outlier,0.6,red,GaussianProcessClassifier,1.0,0.5013,1.0,1.0,1.0
678,citrus.csv,Outlier,0.6,red,SVC,0.498,0.4249,0.0233,1.0,0.0456
679,citrus.csv,Outlier,0.6,red,DummyClassifier,0.486,0.5,0.0,0.0,0.0
680,citrus.csv,Outlier,0.8,red,LogisticRegression,1.0,0.4983,1.0,1.0,1.0
681,citrus.csv,Outlier,0.8,red,RandomForestClassifier,1.0,0.5068,1.0,1.0,1.0
682,citrus.csv,Outlier,0.8,red,CatBoostClassifier,1.0,0.7598,1.0,1.0,1.0
683,citrus.csv,Outlier,0.8,red,ExtraTreesClassifier,1.0,0.5065,1.0,1.0,1.0
684,citrus.csv,Outlier,0.8,red,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
685,citrus.csv,Outlier,0.8,red,SGDClassifier,1.0,,1.0,1.0,1.0
686,citrus.csv,Outlier,0.8,red,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
687,citrus.csv,Outlier,0.8,red,MLPClassifier,1.0,0.5407,1.0,1.0,1.0
688,citrus.csv,Outlier,0.8,red,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
689,citrus.csv,Outlier,0.8,red,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
690,citrus.csv,Outlier,0.8,red,RidgeClassifier,1.0,,1.0,1.0,1.0
691,citrus.csv,Outlier,0.8,red,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
692,citrus.csv,Outlier,0.8,red,QuadraticDiscriminantAnalysis,1.0,0.5021,1.0,1.0,1.0
693,citrus.csv,Outlier,0.8,red,GaussianNB,0.945,0.4813,0.9465,0.9465,0.9465
694,citrus.csv,Outlier,0.8,red,GaussianProcessClassifier,0.9995,0.5,0.999,1.0,0.9995
695,citrus.csv,Outlier,0.8,red,SVC,0.4915,0.4555,0.0107,1.0,0.0212
696,citrus.csv,Outlier,0.8,red,DummyClassifier,0.486,0.5,0.0,0.0,0.0
697,citrus.csv,Outlier,0.2,green,LogisticRegression,1.0,0.4903,1.0,1.0,1.0
698,citrus.csv,Outlier,0.2,green,ExtraTreesClassifier,1.0,0.4997,1.0,1.0,1.0
699,citrus.csv,Outlier,0.2,green,SGDClassifier,1.0,,1.0,1.0,1.0
700,citrus.csv,Outlier,0.2,green,CatBoostClassifier,1.0,0.582,1.0,1.0,1.0
701,citrus.csv,Outlier,0.2,green,RandomForestClassifier,1.0,0.4944,1.0,1.0,1.0
702,citrus.csv,Outlier,0.2,green,MLPClassifier,1.0,0.5147,1.0,1.0,1.0
703,citrus.csv,Outlier,0.2,green,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
704,citrus.csv,Outlier,0.2,green,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
705,citrus.csv,Outlier,0.2,green,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
706,citrus.csv,Outlier,0.2,green,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
707,citrus.csv,Outlier,0.2,green,RidgeClassifier,1.0,,1.0,1.0,1.0
708,citrus.csv,Outlier,0.2,green,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
709,citrus.csv,Outlier,0.2,green,QuadraticDiscriminantAnalysis,1.0,0.5005,1.0,1.0,1.0
710,citrus.csv,Outlier,0.2,green,GaussianNB,0.937,0.4782,0.9387,0.9387,0.9387
711,citrus.csv,Outlier,0.2,green,GaussianProcessClassifier,0.9995,0.5,0.999,1.0,0.9995
712,citrus.csv,Outlier,0.2,green,SVC,0.4915,0.4588,0.0107,1.0,0.0212
713,citrus.csv,Outlier,0.2,green,DummyClassifier,0.486,0.5,0.0,0.0,0.0
714,citrus.csv,Outlier,0.4,green,LogisticRegression,1.0,0.4903,1.0,1.0,1.0
715,citrus.csv,Outlier,0.4,green,ExtraTreesClassifier,1.0,0.4827,1.0,1.0,1.0
716,citrus.csv,Outlier,0.4,green,SGDClassifier,1.0,,1.0,1.0,1.0
717,citrus.csv,Outlier,0.4,green,CatBoostClassifier,1.0,0.5665,1.0,1.0,1.0
718,citrus.csv,Outlier,0.4,green,RandomForestClassifier,1.0,0.4916,1.0,1.0,1.0
719,citrus.csv,Outlier,0.4,green,MLPClassifier,1.0,0.4967,1.0,1.0,1.0
720,citrus.csv,Outlier,0.4,green,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
721,citrus.csv,Outlier,0.4,green,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
722,citrus.csv,Outlier,0.4,green,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
723,citrus.csv,Outlier,0.4,green,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
724,citrus.csv,Outlier,0.4,green,RidgeClassifier,1.0,,1.0,1.0,1.0
725,citrus.csv,Outlier,0.4,green,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
726,citrus.csv,Outlier,0.4,green,QuadraticDiscriminantAnalysis,1.0,0.501,1.0,1.0,1.0
727,citrus.csv,Outlier,0.4,green,GaussianNB,0.9375,0.4817,0.9416,0.9371,0.9393
728,citrus.csv,Outlier,0.4,green,GaussianProcessClassifier,0.9995,0.5,0.999,1.0,0.9995
729,citrus.csv,Outlier,0.4,green,SVC,0.4915,0.4977,0.0107,1.0,0.0212
730,citrus.csv,Outlier,0.4,green,DummyClassifier,0.486,0.5,0.0,0.0,0.0
731,citrus.csv,Outlier,0.6,green,LogisticRegression,1.0,0.4908,1.0,1.0,1.0
732,citrus.csv,Outlier,0.6,green,ExtraTreesClassifier,1.0,0.5014,1.0,1.0,1.0
733,citrus.csv,Outlier,0.6,green,SGDClassifier,1.0,,1.0,1.0,1.0
734,citrus.csv,Outlier,0.6,green,CatBoostClassifier,1.0,0.5414,1.0,1.0,1.0
735,citrus.csv,Outlier,0.6,green,RandomForestClassifier,1.0,0.4855,1.0,1.0,1.0
736,citrus.csv,Outlier,0.6,green,MLPClassifier,1.0,0.4969,1.0,1.0,1.0
737,citrus.csv,Outlier,0.6,green,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
738,citrus.csv,Outlier,0.6,green,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
739,citrus.csv,Outlier,0.6,green,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
740,citrus.csv,Outlier,0.6,green,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
741,citrus.csv,Outlier,0.6,green,RidgeClassifier,1.0,,1.0,1.0,1.0
742,citrus.csv,Outlier,0.6,green,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
743,citrus.csv,Outlier,0.6,green,QuadraticDiscriminantAnalysis,1.0,0.501,1.0,1.0,1.0
744,citrus.csv,Outlier,0.6,green,GaussianNB,0.9375,0.4825,0.9416,0.9371,0.9393
745,citrus.csv,Outlier,0.6,green,GaussianProcessClassifier,0.9995,0.5,0.999,1.0,0.9995
746,citrus.csv,Outlier,0.6,green,SVC,0.4915,0.4982,0.0107,1.0,0.0212
747,citrus.csv,Outlier,0.6,green,DummyClassifier,0.486,0.5,0.0,0.0,0.0
748,citrus.csv,Outlier,0.8,green,LogisticRegression,1.0,0.4903,1.0,1.0,1.0
749,citrus.csv,Outlier,0.8,green,ExtraTreesClassifier,1.0,0.5031,1.0,1.0,1.0
750,citrus.csv,Outlier,0.8,green,SGDClassifier,1.0,,1.0,1.0,1.0
751,citrus.csv,Outlier,0.8,green,CatBoostClassifier,1.0,0.551,1.0,1.0,1.0
752,citrus.csv,Outlier,0.8,green,RandomForestClassifier,1.0,0.4838,1.0,1.0,1.0
753,citrus.csv,Outlier,0.8,green,MLPClassifier,1.0,0.4839,1.0,1.0,1.0
754,citrus.csv,Outlier,0.8,green,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
755,citrus.csv,Outlier,0.8,green,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
756,citrus.csv,Outlier,0.8,green,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
757,citrus.csv,Outlier,0.8,green,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
758,citrus.csv,Outlier,0.8,green,RidgeClassifier,1.0,,1.0,1.0,1.0
759,citrus.csv,Outlier,0.8,green,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
760,citrus.csv,Outlier,0.8,green,QuadraticDiscriminantAnalysis,1.0,0.501,1.0,1.0,1.0
761,citrus.csv,Outlier,0.8,green,GaussianNB,0.9375,0.4824,0.9416,0.9371,0.9393
762,citrus.csv,Outlier,0.8,green,GaussianProcessClassifier,0.9995,0.5,0.999,1.0,0.9995
763,citrus.csv,Outlier,0.8,green,SVC,0.4915,0.4962,0.0107,1.0,0.0212
764,citrus.csv,Outlier,0.8,green,DummyClassifier,0.486,0.5,0.0,0.0,0.0
765,citrus.csv,Outlier,0.2,blue,LogisticRegression,1.0,0.4888,1.0,1.0,1.0
766,citrus.csv,Outlier,0.2,blue,ExtraTreesClassifier,1.0,0.5001,1.0,1.0,1.0
767,citrus.csv,Outlier,0.2,blue,SGDClassifier,1.0,,1.0,1.0,1.0
768,citrus.csv,Outlier,0.2,blue,CatBoostClassifier,1.0,0.5316,1.0,1.0,1.0
769,citrus.csv,Outlier,0.2,blue,RandomForestClassifier,1.0,0.5005,1.0,1.0,1.0
770,citrus.csv,Outlier,0.2,blue,MLPClassifier,1.0,0.4811,1.0,1.0,1.0
771,citrus.csv,Outlier,0.2,blue,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
772,citrus.csv,Outlier,0.2,blue,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
773,citrus.csv,Outlier,0.2,blue,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
774,citrus.csv,Outlier,0.2,blue,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
775,citrus.csv,Outlier,0.2,blue,RidgeClassifier,1.0,,1.0,1.0,1.0
776,citrus.csv,Outlier,0.2,blue,LinearDiscriminantAnalysis,1.0,0.5026,1.0,1.0,1.0
777,citrus.csv,Outlier,0.2,blue,QuadraticDiscriminantAnalysis,0.9995,0.501,1.0,0.999,0.9995
778,citrus.csv,Outlier,0.2,blue,GaussianNB,0.9265,0.4936,0.93,0.9273,0.9286
779,citrus.csv,Outlier,0.2,blue,GaussianProcessClassifier,0.9995,0.5,0.999,1.0,0.9995
780,citrus.csv,Outlier,0.2,blue,SVC,0.4915,0.5007,0.0107,1.0,0.0212
781,citrus.csv,Outlier,0.2,blue,DummyClassifier,0.486,0.5,0.0,0.0,0.0
782,citrus.csv,Outlier,0.4,blue,LogisticRegression,1.0,0.4898,1.0,1.0,1.0
783,citrus.csv,Outlier,0.4,blue,ExtraTreesClassifier,1.0,0.4968,1.0,1.0,1.0
784,citrus.csv,Outlier,0.4,blue,SGDClassifier,1.0,,1.0,1.0,1.0
785,citrus.csv,Outlier,0.4,blue,CatBoostClassifier,1.0,0.5429,1.0,1.0,1.0
786,citrus.csv,Outlier,0.4,blue,RandomForestClassifier,1.0,0.5137,1.0,1.0,1.0
787,citrus.csv,Outlier,0.4,blue,MLPClassifier,1.0,0.4798,1.0,1.0,1.0
788,citrus.csv,Outlier,0.4,blue,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
789,citrus.csv,Outlier,0.4,blue,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
790,citrus.csv,Outlier,0.4,blue,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
791,citrus.csv,Outlier,0.4,blue,LinearDiscriminantAnalysis,1.0,0.5026,1.0,1.0,1.0
792,citrus.csv,Outlier,0.4,blue,RidgeClassifier,1.0,,1.0,1.0,1.0
793,citrus.csv,Outlier,0.4,blue,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
794,citrus.csv,Outlier,0.4,blue,QuadraticDiscriminantAnalysis,0.9995,0.501,1.0,0.999,0.9995
795,citrus.csv,Outlier,0.4,blue,GaussianNB,0.9235,0.4913,0.9261,0.9252,0.9256
796,citrus.csv,Outlier,0.4,blue,GaussianProcessClassifier,0.9995,0.5,0.999,1.0,0.9995
797,citrus.csv,Outlier,0.4,blue,SVC,0.4915,0.4988,0.0107,1.0,0.0212
798,citrus.csv,Outlier,0.4,blue,DummyClassifier,0.486,0.5,0.0,0.0,0.0
799,citrus.csv,Outlier,0.6,blue,LogisticRegression,1.0,0.4903,1.0,1.0,1.0
800,citrus.csv,Outlier,0.6,blue,ExtraTreesClassifier,1.0,0.5034,1.0,1.0,1.0
801,citrus.csv,Outlier,0.6,blue,SGDClassifier,1.0,,1.0,1.0,1.0
802,citrus.csv,Outlier,0.6,blue,CatBoostClassifier,1.0,0.5706,1.0,1.0,1.0
803,citrus.csv,Outlier,0.6,blue,RandomForestClassifier,1.0,0.5235,1.0,1.0,1.0
804,citrus.csv,Outlier,0.6,blue,MLPClassifier,1.0,0.4801,1.0,1.0,1.0
805,citrus.csv,Outlier,0.6,blue,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
